"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"42670";"297";"416"
"42671";"380";"532"
"42672";"416";"563"
"42673";"257";"374"
"42674";"331";"447"
"42675";"390";"530"
"42676";"574";"776"
"42677";"461";"633"
"42678";"535";"711"
"42679";"509";"694"
"42680";"531";"720"
"42681";"459";"614"
"42682";"399";"540"
"42683";"361";"496"
"42684";"357";"492"
"42685";"485";"668"
"42686";"417";"575"
"42687";"173";"242"
"42688";"192";"267"
"42689";"192";"269"
"42690";"231";"327"
"42691";"285";"409"
"42692";"285";"406"
"42693";"254";"352"
"42694";"269";"380"
"42695";"321";"459"
"42696";"349";"468"
"42697";"316";"438"
"42698";"488";"659"
"42699";"521";"711"
"42700";"476";"655"
"42701";"407";"553"
"42702";"349";"481"
"42703";"296";"404"
"42704";"414";"570"
"42705";"430";"593"
"42706";"343";"465"
"42707";"280";"376"
"42708";"270";"360"
"42709";"309";"416"
"42710";"340";"462"
"42711";"344";"473"
"42712";"391";"529"
"42713";"410";"558"
"42714";"397";"532"
"42715";"150";"216"
"42716";"250";"347"
"42717";"276";"377"
"42718";"387";"534"
"42719";"505";"712"
"42720";"570";"792"
"42721";"362";"523"
"42722";"376";"537"
"42723";"268";"391"
"42724";"306";"450"
"42725";"226";"332"
"42726";"226";"332"
"42727";"529";"717"
"42728";"457";"634"
"42729";"308";"448"
"42730";"303";"436"
"42731";"241";"351"
"42732";"203";"296"
"42733";"243";"355"
"42734";"243";"355"
"42735";"200";"294"
"42736";"405";"580"
"42737";"350";"508"
"42738";"361";"525"
"42739";"414";"602"
"42740";"414";"602"
"42741";"541";"786"
"42742";"447";"649"
"42743";"445";"642"
"42744";"447";"649"
"42745";"483";"692"
"42746";"486";"694"
"42747";"552";"787"
"42748";"552";"787"
"42749";"513";"694"
"42750";"639";"909"
"42751";"669";"944"
"42752";"756";"1061"
"42753";"597";"823"
"42754";"544";"755"
"42755";"309";"444"
"42756";"796";"1076"
"42757";"824";"1110"
"42758";"783";"1045"
"42759";"816";"1104"
"42760";"689";"910"
"42761";"520";"667"
"42762";"537";"709"
"42763";"424";"555"
"42764";"345";"449"
"42765";"502";"660"
"42766";"568";"756"
"42767";"338";"450"
"42768";"431";"577"
"42769";"0";"0"
"42770";"506";"683"
"42771";"368";"478"
"42772";"52";"71"
"42773";"7";"9"
"42774";"197";"269"
"42775";"295";"382"
"42776";"300";"415"
"42777";"300";"415"
"42778";"214";"293"
"42779";"219";"281"
"42780";"217";"300"
"42781";"325";"439"
"42782";"430";"571"
"42783";"403";"534"
"42784";"372";"499"
"42785";"259";"358"
"42786";"244";"336"
"42787";"425";"576"
"42788";"324";"449"
"42789";"287";"409"
"42790";"120";"170"
"42791";"175";"259"
"42792";"457";"629"
"42793";"452";"623"
"42794";"368";"522"
"42795";"399";"561"
"42796";"409";"583"
"42797";"472";"670"
