"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"18593";"330";"469"
"18594";"330";"469"
"18595";"790";"1106"
"18596";"842";"1179"
"18597";"905";"1263"
"18598";"840";"1174"
"18599";"369";"512"
"18600";"215";"295"
"18601";"1094";"1523"
"18602";"935";"1300"
"18603";"868";"1200"
"18604";"902";"1249"
"18605";"1132";"1574"
"18606";"964";"1349"
"18607";"1075";"1498"
"18608";"1041";"1454"
"18609";"1023";"1430"
"18610";"935";"1306"
"18611";"966";"1343"
"18612";"984";"1369"
"18613";"940";"1304"
"18614";"1000";"1392"
"18615";"1003";"1397"
"18616";"998";"1390"
"18617";"369";"512"
"18618";"599";"828"
"18619";"606";"836"
"18620";"446";"601"
"18621";"458";"623"
"18622";"555";"753"
"18623";"128";"185"
"18624";"478";"666"
"18625";"516";"720"
"18626";"87";"125"
"18627";"30";"43"
"18628";"564";"784"
"18629";"683";"892"
"18630";"774";"1021"
"18631";"847";"1167"
"18632";"821";"1132"
"18633";"654";"912"
"18634";"602";"840"
"18635";"742";"1028"
"18636";"742";"1029"
"18637";"599";"834"
"18638";"750";"1041"
"18639";"733";"1016"
"18640";"717";"994"
"18641";"515";"713"
"18642";"604";"830"
"18643";"444";"615"
"18644";"571";"794"
"18645";"610";"849"
"18646";"596";"771"
"18647";"605";"784"
"18648";"601";"840"
"18649";"542";"713"
"18650";"590";"782"
"18651";"638";"882"
"18652";"623";"871"
"18653";"13931";"18965"
"18654";"780";"1023"
"18655";"736";"969"
"18656";"782";"1035"
"18657";"779";"1033"
"18658";"761";"1009"
"18659";"746";"988"
"18660";"728";"964"
"18661";"872";"1219"
"18662";"862";"1204"
"18663";"847";"1182"
"18664";"822";"1143"
"18665";"799";"1107"
"18666";"912";"1281"
"18667";"14195";"19348"
"18668";"910";"1274"
"18669";"919";"1280"
"18670";"14210";"19370"
"18671";"875";"1220"
"18672";"886";"1228"
"18673";"929";"1308"
"18674";"697";"973"
"18675";"795";"1117"
"18676";"711";"994"
"18677";"822";"1156"
"18678";"14138";"19262"
"18679";"786";"1105"
"18680";"782";"1099"
"18681";"810";"1140"
"18682";"14155";"19288"
"18683";"708";"990"
"18684";"734";"1027"
"18685";"756";"1060"
"18686";"776";"1089"
"14135";"372";"496"
"14136";"1095";"1476"
"14137";"246";"357"
"14138";"183";"247"
"14139";"372";"496"
"14140";"123";"175"
"14141";"143";"195"
"14142";"253";"347"
"14143";"333";"439"
"14144";"370";"489"
"14145";"251";"338"
"14146";"218";"297"
"14147";"188";"257"
"14148";"92";"126"
"14149";"182";"237"
"14150";"279";"369"
"14151";"303";"403"
"14152";"215";"291"
"14153";"165";"224"
"14154";"81";"112"
"14155";"87";"115"
"14156";"181";"239"
"14157";"473";"623"
"14158";"1077";"1403"
"14159";"850";"1169"
"14160";"959";"1310"
"14161";"728";"992"
"14162";"614";"827"
"14163";"272";"383"
"14164";"200";"273"
"14165";"619";"835"
"14166";"948";"1239"
"14167";"989";"1294"
"14168";"923";"1289"
"14169";"1015";"1363"
"14170";"963";"1339"
"14171";"795";"1098"
"14172";"279";"373"
"14173";"117";"164"
"14174";"43";"50"
"14175";"94";"135"
"14176";"628";"813"
"14177";"607";"782"
"14178";"1243";"1717"
"14179";"222";"299"
"14180";"585";"770"
"14181";"192";"262"
"14182";"305";"416"
"14183";"686";"953"
"14184";"126";"194"
"14185";"763";"1003"
"14186";"854";"1131"
"14187";"797";"1053"
"14188";"884";"1179"
"14189";"916";"1225"
"14190";"949";"1274"
"14191";"861";"1149"
"14192";"561";"744"
"14193";"532";"710"
"14194";"608";"808"
"14195";"623";"830"
"14196";"629";"821"
"14197";"755";"1005"
"14198";"763";"1018"
"14199";"763";"1005"
"14200";"673";"893"
"14201";"736";"972"
"14202";"579";"798"
"14203";"1206";"1633"
"14204";"579";"802"
"14205";"616";"856"
"14206";"413";"574"
"14207";"442";"614"
"14208";"283";"407"
"14209";"309";"442"
"14210";"311";"445"
"14211";"234";"341"
"14212";"277";"399"
"14213";"508";"673"
"14214";"96";"131"
"14215";"113";"154"
"14216";"153";"203"
"14217";"197";"258"
"14218";"426";"573"
"14219";"488";"656"
"14220";"583";"785"
"14221";"626";"837"
"14222";"255";"343"
"14223";"294";"376"
"14224";"234";"303"
"14225";"392";"509"
"14226";"293";"375"
"14227";"246";"359"
"14228";"276";"399"
"14229";"334";"480"
"14230";"389";"554"
"14231";"415";"588"
"14232";"447";"627"
"14233";"194";"288"
"14234";"656";"875"
"14235";"608";"807"
"14236";"685";"937"
"14237";"570";"762"
"14238";"636";"850"
"14239";"557";"776"
"14240";"529";"738"
"14241";"692";"927"
"14242";"703";"938"
"14243";"479";"639"
"14244";"446";"636"
"14245";"475";"679"
"14246";"434";"620"
"14247";"381";"545"
"14248";"278";"385"
"14249";"258";"374"
"14250";"197";"282"
"14251";"392";"585"
"14252";"454";"674"
"14253";"291";"379"
"14254";"247";"343"
"14255";"193";"281"
"14256";"316";"449"
"14257";"378";"541"
"14258";"535";"746"
"14259";"372";"533"
"14260";"569";"837"
"14261";"561";"823"
"14262";"503";"743"
"14263";"638";"873"
"14264";"633";"834"
"14265";"494";"652"
"14266";"517";"687"
"14267";"195";"261"
"14268";"357";"476"
"14269";"81";"108"
"14270";"55";"81"
"14271";"101";"146"
"14272";"123";"180"
"14273";"195";"291"
"14274";"111";"153"
"14275";"296";"406"
"14276";"540";"740"
"14277";"602";"827"
"14278";"498";"677"
"14279";"396";"520"
"14280";"284";"379"
"14281";"429";"576"
"14282";"438";"570"
"14283";"548";"736"
"14284";"37";"52"
"14285";"287";"353"
"14286";"184";"215"
"14287";"289";"432"
"14288";"4";"5"
"14289";"338";"489"
"14290";"175";"223"
"14291";"305";"413"
"14292";"234";"349"
"14293";"259";"389"
"14294";"180";"273"
"14295";"473";"669"
"14296";"382";"533"
"14297";"275";"369"
"14298";"534";"727"
"14299";"606";"822"
"14300";"510";"666"
"14301";"582";"763"
"14302";"707";"914"
"14303";"983";"1276"
"14304";"598";"768"
"14305";"596";"778"
"14306";"657";"865"
"14307";"844";"1138"
"14308";"571";"772"
"14309";"533";"721"
"14310";"628";"847"
"14311";"393";"567"
"14312";"584";"770"
"14313";"313";"418"
"14314";"424";"575"
"14315";"277";"373"
"14316";"277";"373"
"14317";"501";"671"
"14318";"501";"671"
"14319";"684";"911"
"14320";"684";"911"
"14321";"684";"911"
"14322";"306";"415"
"14323";"306";"415"
"14324";"66";"88"
"14325";"66";"88"
"14326";"66";"88"
"14327";"66";"88"
"14328";"21";"29"
"14329";"253";"345"
"14330";"245";"335"
"14331";"584";"746"
"14332";"492";"641"
"14333";"386";"496"
"14334";"184";"241"
"14335";"297";"394"
"14336";"276";"362"
"14337";"407";"532"
"14338";"302";"396"
"14339";"279";"370"
"14340";"396";"524"
"14341";"384";"510"
"14342";"353";"496"
"14343";"366";"516"
"14344";"517";"740"
"14345";"653";"875"
"14346";"618";"790"
"14347";"407";"534"
"14348";"862";"1141"
"14349";"566";"741"
"14350";"448";"579"
"14351";"491";"646"
"14352";"529";"699"
"14353";"529";"699"
"14354";"940";"1212"
"14355";"940";"1212"
"14356";"940";"1212"
"14357";"554";"735"
"14358";"446";"638"
"14359";"488";"691"
"14360";"705";"930"
"14361";"745";"988"
"14362";"725";"941"
"14363";"706";"921"
"14364";"742";"958"
"14365";"724";"941"
"14366";"657";"856"
"14367";"576";"752"
"14368";"555";"712"
"14369";"867";"1130"
"14370";"863";"1125"
"14371";"898";"1173"
"14372";"898";"1172"
"14373";"898";"1172"
"14374";"786";"1002"
"14375";"755";"959"
"14376";"783";"1006"
"14377";"836";"1082"
"14378";"175";"208"
"14379";"360";"451"
"14380";"302";"367"
"14381";"176";"201"
"14382";"209";"242"
"14383";"2";"2"
"14384";"376";"456"
"14385";"242";"290"
"14386";"584";"723"
"14387";"598";"735"
"14388";"602";"746"
"14389";"376";"493"
"14390";"501";"683"
"14391";"550";"737"
"14392";"587";"780"
"14393";"552";"747"
"14394";"466";"636"
"14395";"423";"588"
"14396";"299";"426"
"14397";"368";"513"
"14398";"161";"231"
"14399";"183";"273"
"14400";"164";"258"
"14401";"122";"191"
"14402";"240";"354"
"14403";"207";"321"
"14404";"300";"443"
"14405";"192";"277"
"14406";"247";"369"
"14407";"222";"333"
"14408";"165";"246"
"14409";"131";"192"
"14410";"102";"143"
"14411";"311";"462"
"14412";"270";"402"
"14413";"282";"407"
"14414";"73";"106"
"14415";"155";"224"
"14416";"116";"163"
"14417";"90";"119"
"14418";"320";"457"
"14419";"290";"418"
"14420";"507";"720"
"14421";"694";"971"
"14422";"577";"794"
"14423";"631";"876"
"14424";"638";"878"
"14425";"176";"250"
"14426";"90";"133"
"14427";"659";"903"
"14428";"713";"977"
"14429";"103";"145"
"14430";"784";"1061"
"14431";"145";"201"
"14432";"708";"949"
"14433";"763";"1029"
"14434";"737";"980"
"14435";"356";"474"
"14436";"601";"781"
"14437";"406";"555"
"14438";"497";"624"
"14439";"584";"760"
"14440";"399";"519"
"14441";"435";"538"
"14442";"446";"592"
"14443";"363";"460"
"14444";"284";"367"
"14445";"216";"287"
"14446";"77";"111"
"14447";"127";"170"
"14448";"326";"418"
"14449";"582";"725"
"14450";"370";"463"
"14451";"369";"454"
"14452";"630";"889"
"14453";"445";"623"
"14454";"297";"409"
"14455";"374";"518"
"14456";"368";"509"
"14457";"676";"906"
"14458";"700";"944"
"14459";"27";"43"
"14460";"131";"205"
"14461";"322";"418"
"14462";"409";"546"
"14463";"336";"471"
"14464";"681";"980"
"14465";"796";"1138"
"14466";"419";"604"
"14467";"445";"623"
"14468";"272";"398"
"14469";"361";"513"
"14470";"94";"153"
"14471";"150";"235"
"14472";"68";"95"
"14473";"132";"205"
"14474";"94";"127"
"14475";"154";"217"
"14476";"740";"1043"
"14477";"749";"1053"
"14478";"626";"879"
"14479";"587";"816"
"14480";"433";"613"
"14481";"614";"784"
"14482";"895";"1234"
"14483";"295";"435"
"14484";"219";"330"
"14485";"832";"1149"
"14486";"733";"999"
"14487";"1028";"1409"
"14488";"1058";"1453"
"14489";"763";"1040"
"14490";"616";"833"
"14491";"812";"1113"
"14492";"732";"1006"
"14493";"919";"1284"
"14494";"133";"171"
"14495";"230";"336"
"14496";"549";"748"
"14497";"604";"850"
"14498";"790";"1084"
"14499";"955";"1319"
"14500";"691";"967"
"14501";"498";"665"
"14502";"459";"598"
"14503";"261";"350"
"14504";"181";"244"
"14505";"4";"6"
"14506";"183";"255"
"14507";"115";"171"
"14508";"995";"1293"
"14509";"462";"622"
"14510";"310";"421"
"14511";"357";"512"
"14512";"338";"430"
"14513";"430";"537"
"14514";"486";"613"
"14515";"325";"421"
"14516";"440";"564"
"14517";"501";"659"
"14518";"382";"510"
"14519";"417";"538"
"14520";"500";"679"
"14521";"359";"463"
"14522";"581";"766"
"14523";"659";"864"
"14524";"397";"524"
"14525";"568";"786"
"14526";"665";"925"
"14527";"752";"1045"
"14528";"519";"714"
"14529";"500";"686"
"14530";"542";"754"
"14531";"577";"807"
"14532";"348";"464"
"14533";"270";"329"
"14534";"310";"397"
"14535";"755";"1054"
"14536";"835";"1173"
"14537";"774";"1077"
"14538";"789";"1103"
"14539";"657";"865"
"14540";"520";"692"
"14541";"488";"663"
"14542";"603";"792"
"14543";"532";"704"
"14544";"584";"757"
"14545";"511";"662"
"14546";"418";"545"
"14547";"890";"1257"
"14548";"1059";"1364"
"14549";"934";"1339"
"14550";"958";"1241"
"14551";"624";"825"
"14552";"520";"693"
"14553";"1083";"1486"
"14554";"626";"883"
"14555";"592";"815"
"14556";"713";"1004"
"14557";"995";"1293"
"14558";"462";"622"
"14559";"386";"529"
"14560";"316";"439"
"14561";"255";"348"
"14562";"226";"288"
"14563";"243";"352"
"14564";"314";"443"
"14565";"299";"434"
"14566";"230";"342"
"14567";"121";"187"
"14568";"357";"512"
"14569";"782";"1084"
"14570";"703";"939"
"14571";"373";"512"
"14572";"342";"466"
"14573";"818";"1139"
"14574";"758";"1056"
"14575";"325";"440"
"14576";"239";"309"
"14577";"378";"483"
"14578";"300";"381"
"14579";"332";"426"
"14580";"350";"456"
"14581";"446";"609"
"14582";"147";"200"
"14583";"273";"361"
"14584";"362";"508"
"14585";"177";"247"
"14586";"705";"980"
"14587";"638";"888"
"14588";"856";"1203"
"14589";"602";"787"
"14590";"778";"1124"
"14591";"840";"1217"
"14592";"348";"497"
"14593";"321";"455"
"14594";"943";"1285"
"14595";"463";"648"
"14596";"165";"240"
"14597";"409";"517"
"14598";"126";"161"
"14599";"587";"800"
"14600";"342";"414"
"14601";"438";"602"
"14602";"535";"693"
"14603";"213";"307"
"14604";"376";"501"
"14605";"265";"345"
"14606";"180";"239"
"14607";"309";"421"
"14608";"158";"230"
"14609";"111";"152"
"14610";"123";"180"
"14611";"163";"228"
"14612";"142";"195"
"14613";"155";"211"
"14614";"1";"1"
"14615";"142";"193"
"14616";"255";"388"
"14617";"47";"63"
"14618";"351";"501"
"14619";"435";"625"
"14620";"240";"354"
"14621";"514";"711"
"14622";"324";"445"
"14623";"348";"484"
"14624";"1078";"1462"
"14625";"598";"817"
"14626";"367";"489"
"14627";"134";"191"
"14628";"82";"104"
"14629";"65";"86"
"14630";"99";"135"
"14631";"350";"432"
"14632";"861";"1106"
"14633";"774";"985"
"14634";"707";"881"
"14635";"798";"962"
"14636";"629";"727"
"14637";"869";"1093"
"14638";"916";"1154"
"14639";"1022";"1299"
"14640";"1202";"1566"
"14641";"1247";"1625"
"14642";"1132";"1468"
"14643";"1097";"1417"
"14644";"1094";"1413"
"14645";"1208";"1571"
"14646";"1224";"1596"
"14647";"1262";"1649"
"14648";"1298";"1700"
"14649";"1429";"1895"
"14650";"1434";"1898"
"14651";"1216";"1582"
"14652";"1136";"1471"
"14653";"999";"1243"
"14654";"929";"1160"
"14655";"899";"1125"
"14656";"985";"1233"
"14657";"1073";"1358"
"14658";"350";"432"
"14659";"861";"1106"
"14660";"774";"985"
"14661";"707";"881"
"14662";"798";"962"
"14663";"629";"727"
"14664";"869";"1093"
"14665";"916";"1154"
"14666";"1022";"1299"
"14667";"1202";"1566"
"14668";"1247";"1625"
"14669";"1132";"1468"
"14670";"1097";"1417"
"14671";"1094";"1413"
"14672";"1208";"1571"
"14673";"1224";"1596"
"14674";"1262";"1649"
"14675";"1298";"1700"
"14676";"1429";"1895"
"14677";"1434";"1898"
"14678";"1216";"1582"
"14679";"1136";"1471"
"14680";"999";"1243"
"14681";"929";"1160"
"14682";"899";"1125"
"14683";"985";"1233"
"14684";"1073";"1358"
"14685";"594";"837"
"14686";"573";"806"
"14687";"701";"976"
"14688";"452";"608"
"14689";"361";"505"
"14690";"452";"626"
"14691";"478";"639"
"14692";"489";"655"
"14693";"438";"581"
"14694";"117";"162"
"14695";"85";"125"
"14696";"104";"150"
"14697";"369";"497"
"14698";"415";"557"
"14699";"264";"365"
"14700";"254";"361"
"14701";"278";"385"
"14702";"222";"318"
"14703";"254";"355"
"14704";"300";"406"
"14705";"246";"340"
"14706";"288";"401"
"14707";"291";"405"
"14708";"153";"207"
"14709";"160";"210"
"14710";"232";"314"
"14711";"110";"150"
"14712";"193";"265"
"14713";"194";"264"
"14714";"291";"385"
"14715";"1266";"1764"
"14716";"103";"141"
"14717";"301";"401"
"14718";"358";"478"
"14719";"487";"684"
"14720";"627";"871"
"14721";"332";"485"
"14722";"196";"291"
"14723";"167";"204"
"14724";"4";"4"
"14725";"303";"398"
"14726";"367";"491"
"14727";"399";"510"
"14728";"432";"653"
"14729";"613";"809"
"14730";"627";"838"
"14731";"447";"667"
"14732";"523";"761"
"14733";"562";"777"
"14734";"843";"1097"
"14735";"220";"283"
"14736";"423";"601"
"14737";"409";"575"
"14738";"252";"375"
"14739";"490";"584"
"14740";"568";"822"
"14741";"437";"639"
"14742";"548";"797"
"14743";"602";"866"
"14744";"15";"24"
"14745";"229";"295"
"14746";"381";"488"
"14747";"407";"545"
"14748";"457";"617"
"14749";"73";"91"
"14750";"470";"565"
"14751";"424";"538"
"14752";"348";"463"
"14753";"445";"562"
"14754";"332";"485"
"14755";"196";"291"
"14756";"632";"871"
"14757";"553";"761"
"14758";"655";"903"
"14759";"553";"746"
"14760";"662";"904"
"14761";"451";"597"
"14762";"350";"449"
"14763";"216";"268"
"14764";"256";"327"
"14765";"576";"764"
"14766";"469";"658"
"14767";"502";"674"
"14768";"489";"683"
"14769";"541";"762"
"14770";"598";"831"
"14771";"598";"863"
"14772";"849";"1193"
"14773";"750";"1060"
"14774";"519";"726"
"14775";"589";"818"
"14776";"724";"1029"
"14777";"533";"712"
"14778";"556";"776"
"14779";"575";"816"
"14780";"905";"1189"
"14781";"849";"1116"
"14782";"784";"1069"
"14783";"729";"996"
"14784";"560";"703"
"14785";"467";"620"
"14786";"358";"469"
"14787";"254";"326"
"14788";"259";"314"
"14789";"514";"666"
"14790";"577";"778"
"14791";"293";"398"
"14792";"445";"606"
"14793";"127";"196"
"14794";"38";"55"
"14795";"0";"1"
"14796";"366";"482"
"14797";"385";"528"
"14798";"252";"329"
"14799";"55";"75"
"14800";"261";"302"
"14801";"370";"467"
"14802";"298";"361"
"14803";"596";"769"
"14804";"961";"1242"
"14805";"1031";"1351"
"14806";"581";"802"
"14807";"109";"158"
"14808";"100";"150"
"14809";"160";"233"
"14810";"246";"314"
"14811";"183";"227"
"14812";"225";"293"
"14813";"187";"232"
"14814";"418";"583"
"14815";"228";"259"
"14816";"340";"412"
"14817";"375";"487"
"14818";"406";"574"
"14819";"302";"381"
"14820";"251";"349"
"14821";"311";"425"
"14822";"141";"185"
"14823";"141";"185"
"14824";"269";"379"
