"ID","WALKING_DURATION_877","WALKING_DISTANCE_877"
"170","3102","4144"
"171","3269","4358"
"172","3297","4398"
"173","2962","3948"
"174","2705","3640"
"175","2874","3836"
"176","2818","3767"
"177","2673","3594"
"178","2619","3523"
"179","2653","3546"
"180","2582","3451"
"181","2509","3388"
"182","2470","3308"
"183","2417","3238"
"184","2396","3214"
"185","3125","4177"
"186","1476","1904"
"187","1526","1970"
"188","1418","1818"
"189","1596","2059"
"190","1386","1775"
"191","1400","1793"
"192","807","1079"
"193","1217","1651"
"194","968","1298"
"195","1294","1761"
"196","1082","1440"
"197","1371","1861"
"198","1452","1976"
"199","1131","1513"
"200","1465","1995"
"201","439","595"
"202","1216","1638"
"203","1530","2082"
"204","1245","1690"
"205","1312","1779"
"206","1437","1940"
"207","657","866"
"208","1079","1461"
"209","662","866"
"210","1066","1441"
"211","702","936"
"212","1111","1489"
"213","1143","1534"
"214","629","825"
"215","759","1009"
"216","700","926"
"217","724","953"
"218","751","990"
"219","700","910"
"220","842","1118"
"221","924","1220"
"222","877","1150"
"223","1024","1344"
"224","1049","1362"
"225","1105","1433"
"226","964","1278"
"227","946","1238"
"228","1059","1414"
"229","1110","1488"
"230","1156","1556"
"231","1206","1628"
"232","946","1237"
"233","1134","1515"
"234","1116","1497"
"235","1156","1543"
"236","1078","1443"
"237","1014","1335"
"238","1276","1703"
"239","1015","1336"
"240","1122","1477"
"241","1164","1517"
"242","1212","1593"
"243","1442","1928"
"244","1304","1723"
"245","1453","1948"
"246","1505","2024"
"247","1339","1809"
"248","1323","1788"
"249","1290","1724"
"250","1248","1666"
"251","1477","1994"
"252","1358","1818"
"253","1450","1948"
"254","1487","1997"
"255","1564","2106"
"256","1583","2149"
"257","1568","2119"
"258","1613","2186"
"259","1728","2340"
"260","1841","2489"
"261","1654","2229"
"262","1590","2141"
"263","1590","2141"
"264","1556","2094"
"265","1280","1706"
"266","1547","2081"
"267","1060","1413"
"268","1611","2174"
"269","819","1094"
"270","1108","1474"
"271","1083","1449"
"272","1187","1586"
"273","846","1125"
"274","1285","1706"
"275","1257","1680"
"276","930","1241"
"277","1597","2155"
"278","1669","2246"
"279","1600","2071"
"280","1612","2086"
"281","1670","2164"
"282","1683","2182"
"283","1699","2291"
"284","1749","2369"
"285","1308","1744"
"286","1218","1631"
"287","1388","1855"
"288","1526","2050"
"289","1605","2166"
"290","1890","2562"
"291","1857","2519"
"292","1520","2050"
"293","1776","2406"
"294","1937","2630"
"295","1736","2355"
"296","1655","2243"
"297","1852","2516"
"298","1896","2573"
"299","1705","2314"
"300","1719","2332"
"301","1751","2375"
"302","1468","1972"
"303","1445","1924"
"304","1425","1911"
"305","1410","1889"
"306","1330","1780"
"307","1428","1894"
"308","1210","1592"
"309","1466","1958"
"310","1593","2135"
"311","1358","1799"
"312","1323","1747"
"313","2051","2686"
"314","2061","2698"
"315","2174","2851"
"316","2086","2718"
"317","2222","2918"
"318","2240","2944"
"319","2315","3051"
"320","2308","3057"
"321","2325","3087"
"322","2446","3256"
"323","2447","3255"
"324","2598","3468"
"325","2617","3492"
"326","2532","3380"
"327","2540","3391"
"328","2473","3309"
"329","2454","3288"
"330","3130","4151"
"331","2676","3571"
"332","2598","3472"
"333","2706","3618"
"334","2702","3618"
"335","2711","3629"
"336","2666","3573"
"337","2558","3429"
"338","3705","4962"
"339","3609","4819"
"340","2786","3727"
"341","2772","3706"
"342","3724","4989"
"343","3672","4904"
"344","2849","3812"
"345","2856","3821"
"346","2726","3653"
"347","2901","3885"
"348","497","659"
"349","1103","1426"
"350","900","1141"
"351","773","987"
"352","839","1069"
"353","899","1141"
"354","949","1204"
"355","976","1250"
"356","1011","1300"
"357","1158","1505"
"358","694","896"
"359","870","1164"
"360","1008","1355"
"361","924","1238"
"362","981","1314"
"363","879","1182"
"364","1185","1592"
"365","1431","1930"
"366","1519","2040"
"367","1519","2040"
"368","1509","2029"
"369","1543","2072"
"370","1364","1847"
"371","1453","1970"
"372","1090","1455"
"373","1073","1439"
"374","1089","1444"
"375","1152","1524"
"376","1149","1523"
"377","1213","1610"
"378","1212","1630"
"379","1137","1527"
"380","1268","1709"
"381","2096","2839"
"382","1516","2049"
"383","1483","1997"
"384","1615","2167"
"385","1537","2061"
"386","1527","2046"
"387","1673","2245"
"388","1728","2321"
"389","1669","2242"
"390","1645","2211"
"391","1765","2380"
"392","1765","2394"
"393","1761","2389"
"394","2018","2729"
"395","1916","2584"
"396","1797","2433"
"397","1644","2215"
"398","1514","2011"
"399","1318","1754"
"400","1351","1800"
"401","1394","1857"
"402","1312","1743"
"403","1297","1719"
"404","1261","1670"
"405","1290","1712"
"406","1186","1562"
"407","1140","1497"
"408","1308","1738"
"409","1273","1691"
"410","1597","2137"
"411","1533","2043"
"412","1567","2093"
"413","1536","2048"
"414","1404","1856"
"415","1360","1797"
"416","1520","2028"
"417","1480","1972"
"418","1554","2086"
"419","1431","1897"
"420","1395","1854"
"421","1419","1819"
"422","1387","1785"
"423","1360","1745"
"424","1441","1857"
"425","1681","2189"
"426","1201","1576"
"427","1003","1295"
"428","1206","1577"
"429","1127","1474"
"430","1690","2225"
"431","1245","1644"
"432","1443","1913"
"433","1301","1709"
"434","1266","1675"
"435","1583","2113"
"436","1792","2381"
"437","1869","2492"
"438","1905","2565"
"439","1736","2346"
"440","1666","2244"
"441","1600","2151"
"442","1694","2286"
"443","1602","2156"
"444","1964","2644"
"445","1839","2498"
"446","2020","2717"
"447","2032","2735"
"448","2061","2786"
"449","2057","2792"
"450","2108","2862"
"451","2054","2783"
"452","2203","2979"
"453","2189","2965"
"454","2299","3106"
"455","2344","3165"
"456","2378","3213"
"457","2377","3210"
"458","2364","3193"
"459","2218","2994"
"460","2392","3212"
"461","2321","3114"
"462","2283","3063"
"463","2242","2947"
"464","2606","3594"
"465","2440","3362"
"466","2450","3373"
"467","1206","1611"
"468","2278","3123"
"469","1111","1479"
"470","1100","1465"
"471","1091","1452"
"472","2291","3137"
"473","1002","1337"
"474","1054","1404"
"475","1027","1370"
"476","1021","1354"
"477","1019","1360"
"478","1925","2621"
"479","973","1287"
"480","1886","2562"
"481","948","1252"
"482","1852","2513"
"483","967","1276"
"484","1815","2460"
"485","1698","2301"
"486","1668","2266"
"487","1559","2110"
"488","1559","2099"
"489","1563","2104"
"490","1544","2080"
"491","1530","2058"
"492","1478","1986"
"493","1474","1982"
"494","1449","1947"
"495","1440","1934"
"496","1449","1947"
"497","1274","1708"
"498","1274","1708"
"499","1080","1441"
"500","1063","1413"
"501","1031","1366"
"502","1009","1334"
"503","975","1284"
"504","974","1282"
"505","927","1216"
"506","2597","3584"
"507","896","1189"
"508","948","1261"
"509","885","1174"
"510","799","1061"
"511","573","763"
"512","824","1091"
"513","848","1125"
"514","872","1157"
"515","835","1107"
"516","523","683"
"517","523","682"
"518","483","632"
"519","404","543"
"520","694","915"
"521","726","955"
"522","662","871"
"523","751","990"
"524","1738","2368"
"525","1556","2106"
"526","1622","2186"
"527","1623","2188"
"528","1631","2210"
"529","1631","2210"
"530","818","1137"
"531","902","1239"
"532","1003","1392"
"533","1100","1457"
"534","999","1314"
"535","523","695"
"536","401","536"
"537","301","421"
"538","239","339"
"539","154","215"
"540","62","85"
"541","16","22"
"542","57","75"
"543","657","878"
"544","687","908"
"545","719","943"
"546","813","1076"
"547","966","1237"
"548","809","1029"
"549","790","1015"
"550","702","979"
"551","807","1113"
"552","765","1064"
"553","448","610"
"554","559","781"
"555","557","766"
"556","626","879"
"557","2767","3798"
"558","2734","3753"
"559","2606","3572"
"560","2582","3532"
"561","2519","3440"
"562","2473","3374"
"563","2381","3243"
"564","2051","2793"
"565","2109","2869"
"566","1776","2423"
"567","1665","2264"
"568","1720","2331"
"569","1652","2240"
"570","1596","2156"
"571","1651","2239"
"572","1627","2196"
"573","1624","2188"
"574","1627","2191"
"575","1687","2269"
"576","1687","2269"
"577","1346","1805"
"578","1621","2190"
"579","1430","1932"
"580","1602","2154"
"581","1316","1765"
"582","1543","2075"
"583","1577","2122"
"584","1471","1972"
"585","1471","1971"
"586","1299","1735"
"587","1281","1716"
"588","1248","1669"
"589","1261","1682"
"590","1248","1663"
"591","1181","1572"
"592","1253","1661"
"593","1094","1454"
"594","1077","1425"
"595","1078","1427"
"596","2913","4014"
"597","3123","4298"
"598","2807","3851"
"599","3655","5033"
"600","3472","4772"
"601","3362","4618"
"602","3540","4859"
"603","3571","4910"
"604","3604","4960"
"605","3664","5053"
"606","3534","4848"
"607","3552","4889"
"608","3521","4849"
"609","3086","4244"
"610","3013","4145"
"611","3030","4168"
"612","3123","4298"
"613","3164","4360"
"614","3128","4309"
"615","3148","4335"
"616","3093","4259"
"617","3114","4290"
"618","3197","4397"
"619","3027","4164"
"620","2266","2997"
"621","2266","2997"
"622","2243","2971"
"623","2303","3048"
"624","2304","3044"
"625","2602","3470"
"626","2614","3485"
"627","2624","3493"
"628","3159","4237"
"629","3117","4179"
"630","3038","4061"
"631","2886","3852"
"632","2703","3606"
"633","2650","3532"
"634","2606","3475"
"635","2433","3233"
"636","3074","4118"
"637","3023","4047"
"638","2370","3131"
"639","2205","2897"
"640","2186","2872"
"641","2129","2799"
"642","2150","2824"
"643","2131","2799"
"644","2107","2766"
"645","2040","2682"
"646","3015","4029"
"647","3135","4192"
"648","2939","3927"
"649","2878","3842"
"650","3453","4731"
"651","3429","4693"
"652","3374","4621"
"653","3372","4613"
"654","3380","4622"
"655","3125","4292"
"656","3497","4783"
"657","3455","4723"
"658","3477","4766"
"659","3391","4699"
"660","2938","4040"
"661","3051","4208"
"662","3095","4274"
"663","3096","4269"
"664","3007","4143"
"665","3094","4263"
"666","2961","4082"
"667","3000","4129"
"668","2899","3989"
"669","3186","4338"
"670","3186","4341"
"671","3172","4320"
"672","3133","4267"
"673","3102","4248"
"674","2962","4063"
"675","2958","4069"
"676","3099","4247"
"677","2834","3893"
"678","3063","4211"
"679","3005","4138"
"680","2717","3723"
"681","2949","4060"
"682","2958","4070"
"683","2528","3454"
"684","2482","3387"
"685","2837","3901"
"686","2469","3367"
"687","2452","3338"
"688","2414","3284"
"689","2381","3235"
"690","2730","3756"
"691","2449","3337"
"692","2408","3279"
"693","2702","3717"
"694","2725","3747"
"695","2709","3732"
"696","2741","3780"
"697","2774","3829"
"698","3353","4579"
"699","2243","3068"
"700","2187","2991"
"701","2152","2935"
"702","2081","2820"
"703","2112","2887"
"704","2070","2823"
"705","2053","2805"
"706","2044","2790"
"707","1992","2713"
"708","2009","2732"
"709","1984","2695"
"710","2009","2727"
"711","1980","2699"
"712","1932","2628"
"713","1921","2610"
"714","1869","2534"
"715","1880","2556"
"716","1814","2454"
"717","1806","2452"
"718","1748","2361"
"719","2108","2877"
"720","3306","4507"
"721","2060","2811"
"722","2009","2736"
"723","3385","4617"
"724","3250","4428"
"725","3462","4721"
"726","3117","4289"
"727","3030","4171"
"728","2947","4059"
"729","2895","3987"
"730","2858","3937"
"731","2822","3891"
"732","2995","4128"
"733","3165","4371"
"734","3129","4323"
"735","2851","3932"
"736","2914","4021"
"737","2816","3874"
"738","2910","4011"
"739","2929","4036"
"740","2851","3922"
"741","3063","4214"
"742","3178","4378"
"743","3187","4398"
"744","3217","4443"
"745","3027","4164"
"746","3133","4319"
"747","3022","4156"
"748","3134","4320"
"749","3172","4309"
"750","3259","4440"
"751","3137","4261"
"752","3084","4184"
"753","3256","4437"
"754","3182","4330"
"755","3237","4403"
"756","3003","4104"
"757","3010","4108"
"758","2829","3863"
"759","2795","3813"
"760","2882","3939"
"761","2855","3913"
"762","2757","3775"
"763","2807","3851"
"764","3363","4590"
"765","3197","4347"
"766","3269","4451"
"767","3132","4248"
"768","3094","4194"
"769","3066","4155"
"770","2754","3758"
"771","2696","3689"
"772","2945","4002"
"773","2820","3839"
"774","2829","3849"
"775","2711","3701"
"776","2492","3397"
"777","2662","3641"
"778","2351","3193"
"779","2323","3147"
"780","2543","3466"
"781","2532","3450"
"782","2288","3093"
"783","2280","3084"
"784","2363","3205"
"785","2326","3150"
"786","2294","3102"
"787","2600","3534"
"788","2198","2972"
"789","2468","3364"
"790","2114","2864"
"791","2036","2755"
"792","2090","2830"
"793","2333","3164"
"794","1959","2650"
"795","1994","2700"
"796","2034","2756"
"797","2277","3076"
"798","2323","3139"
"799","2253","2988"
"800","3212","4365"
"801","3237","4406"
"802","3191","4334"
"803","2225","3004"
"804","2281","3078"
"805","2079","2811"
"806","2127","2875"
"807","2137","2840"
"808","1783","2395"
"809","1768","2386"
"810","1771","2391"
"811","2029","2744"
"812","2043","2762"
"813","2098","2838"
"814","2080","2763"
"815","2008","2659"
"816","1987","2627"
"817","1723","2317"
"818","1678","2261"
"819","3219","4372"
"820","1738","2280"
"821","1744","2288"
"822","1649","2199"
"823","1670","2225"
"824","1681","2192"
"825","1663","2167"
"826","3184","4319"
"827","3149","4275"
"828","3034","4061"
"829","3145","4271"
"830","3091","4146"
"831","3089","4190"
"832","2989","3999"
"833","2947","3942"
"834","3077","4172"
"835","3035","4106"
"836","3159","4234"
"837","2884","3864"
"838","3017","4036"
"839","2848","3817"
"840","2822","3785"
"841","2880","3858"
"842","2797","3754"
"843","2771","3774"
"844","2753","3698"
"845","2736","3675"
"846","2727","3722"
"847","2732","3729"
"848","2711","3644"
"849","2683","3606"
"850","3159","4234"
"851","3259","4376"
"852","3121","4184"
"853","3232","4381"
"854","3106","4169"
"855","3182","4319"
"856","3073","4123"
"857","2638","3525"
"858","2503","3350"
"859","2406","3226"
"860","2482","3329"
"861","2298","3068"
"862","2253","3002"
"863","2297","3062"
"864","3061","4128"
"865","3051","4105"
"866","3012","4043"
"867","2970","3983"
"868","2951","3962"
"869","2209","2922"
"870","2246","2978"
"871","2210","2920"
"872","2228","2950"
"873","2181","2889"
"874","2140","2824"
"875","2192","2900"
"876","2174","2874"
"877","2152","2844"
"878","2104","2766"
"879","2938","3938"
"880","1981","2603"
"881","1832","2392"
"882","1874","2453"
"883","1890","2476"
"884","1936","2544"
"885","1945","2558"
"886","1832","2389"
"887","1811","2364"
"888","1871","2452"
"889","2662","3567"
"890","2728","3663"
"891","2907","3893"
"892","2794","3738"
"893","2619","3507"
"894","2674","3573"
"895","2587","3469"
"896","2826","3785"
"897","2752","3679"
"898","2724","3643"
"899","2713","3628"
"900","2694","3601"
"901","2538","3387"
"902","2385","3177"
"903","2926","3926"
"904","2948","3956"
"905","2970","3987"
"906","2708","3625"
"907","2647","3533"
"908","2736","3662"
"909","2619","3493"
"910","2731","3649"
"911","2718","3628"
"912","2719","3631"
"913","2957","3971"
"914","2482","3318"
"915","2514","3358"
"916","2510","3352"
"917","2393","3190"
"918","2495","3332"
"919","2480","3303"
"920","2292","3059"
"921","2932","3934"
"922","2433","3246"
"923","2384","3176"
"924","2901","3885"
"925","2174","2881"
"926","1960","2567"
"927","2020","2640"
"928","2133","2823"
"929","1892","2475"
"930","1669","2165"
"931","1630","2114"
"932","1590","2063"
"933","1554","2014"
"934","2829","3786"
"935","2890","3878"
"936","2897","3888"
"937","1998","2624"
"938","2029","2664"
"939","1939","2540"
"940","1970","2581"
"941","2025","2656"
"942","1570","2033"
"943","1427","1825"
"944","1513","1952"
"945","1512","1951"
"946","1523","1969"
"947","1617","2110"
"948","1618","2111"
"949","2852","3818"
"950","2941","3936"
"951","1411","1805"
"952","1410","1803"
"953","1406","1807"
"954","1439","1853"
"955","1532","1987"
"956","1532","1987"
"957","2854","3831"
"958","2799","3748"
"959","2760","3701"
"960","2452","3332"
"961","2425","3247"
"962","2426","3255"
"963","2538","3471"
"964","2637","3610"
"965","2370","3171"
"966","2477","3380"
"967","2412","3281"
"968","2441","3320"
"969","2359","3159"
"970","2401","3262"
"971","2392","3254"
"972","2394","3252"
"973","2611","3571"
"974","2199","2923"
"975","2398","3203"
"976","2398","3202"
"977","2409","3221"
"978","2223","2947"
"979","2307","3076"
"980","2255","2971"
"981","2188","2902"
"982","2146","2832"
"983","2327","3064"
"984","2078","2748"
"985","2034","2679"
"986","2031","2673"
"987","2755","3804"
"988","2083","2740"
"989","2219","2916"
"990","2267","2982"
"991","2256","2964"
"992","2489","3391"
"993","2525","3446"
"994","3421","4677"
"995","3459","4736"
"996","3417","4667"
"997","3352","4575"
"998","3222","4386"
"999","3533","4848"
"1000","3579","4934"
"1001","3346","4621"
"1002","3302","4563"
"1003","3294","4552"
"1004","3326","4587"
"1005","3607","4971"
"1006","3273","4512"
"1007","3218","4427"
"1008","3385","4676"
"1009","3425","4735"
"1010","3222","4441"
"1011","3168","4368"
"1012","3441","4757"
"1013","3372","4667"
"1014","2717","3734"
"1015","2578","3523"
"1016","2568","3498"
"1017","2661","3642"
"1018","2573","3504"
"1019","2641","3551"
"1020","2660","3576"
"1021","2640","3547"
"1022","2610","3504"
"1023","2642","3615"
"1024","2459","3290"
"1025","2399","3214"
"1026","2390","3197"
"1027","2470","3289"
"1028","2329","3108"
"1029","2339","3126"
"1030","2408","3206"
"1031","2493","3317"
"1032","2253","2989"
"1033","2270","2998"
"1034","2383","3163"
"1035","2383","3163"
"1036","2401","3178"
"1037","2538","3460"
"1038","3676","5068"
"1039","3655","5039"
"1040","3515","4813"
"1041","3490","4773"
"1042","3443","4710"
"1043","3415","4671"
"1044","3379","4617"
"1045","3311","4514"
"1046","3265","4449"
"1047","3259","4432"
"1048","3301","4481"
"1049","3172","4251"
"1050","3221","4315"
"1051","3148","4227"
"1052","3170","4254"
"1053","3048","4109"
"1054","3027","4080"
"1055","2962","3969"
"1056","3030","4055"
"1057","3076","4120"
"1058","3212","4316"
"1059","3171","4247"
"1060","3200","4287"
"1061","3361","4668"
"1062","3046","4164"
"1063","3348","4633"
"1064","3318","4589"
"1065","3379","4676"
"1066","3051","4168"
"1067","3270","4518"
"1068","3278","4528"
"1069","3246","4476"
"1070","3210","4431"
"1071","3169","4357"
"1072","3158","4341"
"1073","3101","4257"
"1074","3197","4392"
"1075","2988","4099"
"1076","2939","4026"
"1077","2926","4009"
"1078","2889","3957"
"1079","3449","4788"
"1080","3418","4739"
"1081","3711","5133"
"1082","3393","4702"
"1083","3366","4661"
"1084","3652","5053"
"1085","3717","5132"
"1086","3668","5060"
"1087","3661","5049"
"1088","3335","4613"
"1089","3281","4535"
"1090","3253","4498"
"1091","3216","4445"
"1092","1758","2314"
"1093","1791","2362"
"1094","1787","2330"
"1095","1755","2283"
"1096","1811","2382"
"1097","1849","2439"
"1098","1701","2228"
"1099","1858","2434"
"1100","1739","2272"
"1101","1849","2419"
"1102","1605","2076"
"1103","1798","2346"
"1104","1605","2075"
"1105","3080","4136"
"1106","3032","4070"
"1107","2946","3950"
"1108","2942","3948"
"1109","2976","3996"
"1110","2929","3929"
"1111","2805","3765"
"1112","2857","3834"
"1113","2767","3712"
"1114","3075","4126"
"1115","2736","3663"
"1116","2876","3851"
"1117","2767","3703"
"1118","2828","3787"
"1119","3036","4068"
"1120","2838","3791"
"1121","2943","3930"
"1122","3011","4024"
"1123","3069","4107"
"1124","2980","3981"
"1125","3205","4293"
"1126","3081","4123"
"1127","2976","3986"
"1128","2972","3983"
"1129","3048","4090"
"1130","3175","4386"
"1131","3230","4464"
"1132","3281","4541"
"1133","2941","4050"
"1134","2993","4118"
"1135","2797","3843"
"1136","2919","4017"
"1137","2939","4044"
"1138","2541","3470"
"1139","2508","3426"
"1140","3006","4129"
"1141","3008","4130"
"1142","3114","4275"
"1143","2997","4119"
"1144","2452","3342"
"1145","2469","3366"
"1146","2453","3346"
"1147","2826","3877"
"1148","3047","4181"
"1149","2904","3978"
"1150","2421","3294"
"1151","2809","3844"
"1152","2846","3890"
"1153","2864","3916"
"1154","3129","4322"
"1155","2368","3219"
"1156","2741","3744"
"1157","2778","3789"
"1158","2798","3814"
"1159","2368","3215"
"1160","2300","3116"
"1161","2588","3529"
"1162","2584","3522"
"1163","2286","3089"
"1164","2321","3139"
"1165","2518","3429"
"1166","2557","3485"
"1167","2557","3486"
"1168","2538","3459"
"1169","3162","4367"
"1170","2421","3296"
"1171","2635","3586"
"1172","2484","3371"
"1173","2438","3310"
"1174","2381","3223"
"1175","2393","3239"
"1176","2361","3194"
"1177","3134","4329"
"1178","3107","4288"
"1179","3067","4231"
"1180","3116","4295"
"1181","2923","4030"
"1182","2890","3981"
"1183","3044","4195"
"1184","3621","5017"
"1185","3588","4955"
"1186","3499","4823"
"1187","3481","4798"
"1188","3479","4789"
"1189","3311","4566"
"1190","3430","4720"
"1191","3250","4475"
"1192","3324","4560"
"1193","3205","4399"
"1194","3312","4538"
"1195","3278","4484"
"1196","3610","4986"
"1197","3681","5078"
"1198","3214","4393"
"1199","3260","4448"
"1200","3146","4289"
"1201","3074","4203"
"1202","3038","4149"
"1203","3069","4179"
"1204","2981","4076"
"1205","3649","5049"
"1206","3046","4145"
"1207","2916","3975"
"1208","2933","4003"
"1209","2990","4047"
"1210","3017","4037"
"1211","2863","3904"
"1212","2935","3985"
"1213","3531","4882"
"1214","3549","4894"
"1215","2935","3932"
"1216","2935","3923"
"1217","2866","3834"
"1218","2885","3867"
"1219","2915","3901"
"1220","2861","3826"
"1221","2831","3783"
"1222","2866","3834"
"1223","2748","3677"
"1224","2710","3621"
"1225","2631","3512"
"1226","2610","3492"
"1227","3505","4834"
"1228","3606","4971"
"1229","2574","3442"
"1230","2685","3582"
"1231","2689","3584"
"1232","2549","3411"
"1233","3598","4972"
"1234","2744","3660"
"1235","2587","3458"
"1236","2787","3718"
"1237","2665","3560"
"1238","2875","3835"
"1239","2699","3605"
"1240","2980","3985"
"1241","2733","3649"
"1242","3456","4771"
"1243","2980","3985"
"1244","2972","3976"
"1245","2986","3991"
"1246","2972","4061"
"1247","2979","4070"
"1248","2936","4010"
"1249","2891","3949"
"1250","2958","4043"
"1251","2378","3248"
"1252","2454","3365"
"1253","2405","3297"
"1254","2443","3327"
"1255","2406","3273"
"1256","2265","3071"
"1257","2306","3125"
"1258","2293","3105"
"1259","2188","2961"
"1260","2235","3022"
"1261","2015","2660"
"1262","1954","2568"
"1263","1840","2405"
"1264","1803","2352"
"1265","1801","2348"
"1266","1938","2546"
"1267","1827","2387"
"1268","1764","2300"
"1269","1740","2278"
"1270","2674","3654"
"1271","2650","3620"
"1272","2739","3745"
"1273","2779","3792"
"1274","2654","3611"
"1275","2664","3632"
"1276","1967","2588"
"1277","2043","2683"
"1278","3133","4277"
"1279","3139","4290"
"1280","2687","3676"
"1281","2568","3515"
"1282","2550","3392"
"1283","2588","3445"
"1284","2624","3495"
"1285","2372","3243"
"1286","2232","3031"
"1287","2230","3027"
"1288","2202","2980"
"1289","2203","2981"
"1290","2236","3051"
"1291","2302","3143"
"1292","2387","3258"
"1293","2439","3326"
"1294","2192","2986"
"1295","2300","3136"
"1296","2301","3137"
"1297","2799","3818"
"1298","2512","3411"
"1299","2573","3496"
"1300","2452","3338"
"1301","2505","3401"
"1302","2357","3189"
"1303","2359","3192"
"1304","2286","3088"
"1305","2293","3099"
"1306","2246","3038"
"1307","2034","2757"
"1308","2013","2727"
"1309","1914","2596"
"1310","1758","2383"
"1311","1662","2240"
"1312","1669","2244"
"1313","1617","2152"
"1314","2936","4011"
"1315","1626","2117"
"1316","1592","2069"
"1317","1521","1971"
"1318","1596","2075"
"1319","1596","2076"
"1320","1533","1995"
"1321","1461","1897"
"1322","1393","1796"
"1323","1357","1746"
"1324","1436","1845"
"1325","1442","1848"
"1326","2897","3957"
"1327","2855","3898"
"1328","2687","3683"
"1329","2675","3667"
"1330","2568","3498"
"1331","2610","3504"
"1332","2438","3310"
"1333","2438","3310"
"1334","3244","4443"
"1335","3038","4149"
"1336","3069","4179"
"1337","2981","4076"
"1338","3649","5049"
"1339","3046","4145"
"1340","2916","3975"
"1341","2933","4003"
"1342","2990","4047"
"1343","3017","4037"
"1344","2863","3904"
"1345","2935","3985"
"1346","3531","4882"
"1347","3549","4894"
"1348","2935","3932"
"1349","2935","3923"
"1350","2866","3834"
"1351","2885","3867"
"1352","2915","3901"
"1353","2861","3826"
"1354","2831","3783"
"1355","2866","3834"
"1356","2748","3677"
"1357","2710","3621"
"1358","2631","3512"
"1359","2610","3492"
"1360","3505","4834"
"1361","3606","4971"
"1362","2574","3442"
"1363","2685","3582"
"1364","2689","3584"
"1365","2549","3411"
"1366","3598","4972"
"1367","2744","3660"
"1368","2587","3458"
