"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"45453";"207";"286"
"45454";"141";"194"
"45455";"4";"7"
"45456";"91";"124"
"45457";"197";"272"
"45458";"91";"124"
"45459";"109";"146"
"45460";"584";"792"
"45461";"140";"189"
"45462";"504";"685"
"45463";"174";"241"
"45464";"246";"338"
"45465";"4";"7"
"45466";"91";"124"
"45467";"91";"124"
"45468";"280";"384"
"45469";"375";"519"
"45470";"561";"762"
"45471";"286";"393"
"45472";"252";"346"
"45473";"0";"0"
"45474";"511";"704"
"45475";"114";"156"
"45476";"69";"91"
"45477";"69";"91"
"45478";"25";"30"
"45479";"25";"30"
"45480";"25";"30"
"45481";"53";"70"
"45482";"53";"70"
"45483";"53";"70"
"45484";"107";"143"
"45485";"107";"143"
"45486";"107";"143"
"45487";"160";"224"
"45488";"143";"199"
"45489";"388";"515"
"45490";"417";"573"
"45491";"412";"566"
"45492";"360";"474"
"45493";"365";"481"
"45494";"215";"304"
"45495";"378";"500"
"45496";"176";"247"
"45497";"711";"940"
"45498";"562";"767"
"45499";"562";"767"
"45500";"540";"737"
"45501";"351";"495"
"45502";"2722";"3679"
"45503";"2788";"3757"
"45504";"2788";"3757"
"45505";"2788";"3757"
"45506";"230";"321"
"45507";"228";"318"
"45508";"242";"338"
"45509";"2";"3"
"45510";"255";"347"
"45511";"486";"650"
"45512";"565";"772"
"45513";"289";"395"
"45514";"2967";"4005"
"45515";"613";"842"
"45516";"549";"755"
"45517";"584";"802"
"45518";"584";"802"
"45519";"2732";"3693"
"45520";"322";"446"
"45521";"299";"425"
"45522";"286";"407"
"45523";"443";"631"
"45524";"464";"674"
"45525";"329";"478"
"45526";"314";"455"
"45527";"196";"269"
"45528";"126";"179"
"45529";"163";"243"
"45530";"379";"525"
"45531";"417";"568"
"45532";"382";"527"
"45533";"445";"611"
"45534";"252";"352"
"45535";"303";"422"
"45536";"216";"296"
"45537";"412";"575"
"45538";"307";"407"
"45539";"280";"390"
"45540";"254";"352"
"45541";"365";"510"
"45542";"213";"298"
"45543";"242";"336"
"45544";"221";"308"
"45545";"254";"353"
"45546";"132";"184"
"45547";"104";"144"
"45548";"78";"110"
"45549";"320";"445"
"45550";"153";"218"
"45551";"294";"420"
"45552";"0";"0"
"45553";"216";"309"
"45554";"177";"251"
"45555";"277";"398"
"45556";"308";"442"
"45557";"263";"371"
"45558";"207";"273"
"45559";"159";"219"
"45560";"69";"98"
"45561";"102";"143"
"45562";"129";"176"
"45563";"109";"147"
"45564";"233";"326"
"45565";"11";"15"
"45566";"131";"184"
"45567";"174";"246"
"45568";"185";"262"
"45569";"34";"47"
"45570";"226";"320"
"45571";"181";"264"
"45572";"69";"99"
"0";"";""
"0";"";""
