OBJECTID;ID;OPL_G;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
27501;27501;2362;37.628162;55.74173;531;0.002498;37.626074;55.743102
27502;27502;613;37.627703;55.742092;531;0.001916;37.626074;55.743102
27503;27503;1212;37.628666;55.743176;531;0.002593;37.626074;55.743102
27504;27504;2497;37.627599;55.742314;531;0.001716;37.626074;55.743102
27505;27505;1375;37.627693;55.743748;531;0.001743;37.626074;55.743102
27506;27506;463;37.62732;55.741684;531;0.001887;37.626074;55.743102
27507;27507;1233;37.628741;55.744671;531;0.003094;37.626074;55.743102
27508;27508;5406;37.62796;55.733425;1002;0.002464;37.629695;55.735176
27509;27509;1192;37.627612;55.743985;531;0.001774;37.626074;55.743102
27510;27510;430;37.628041;55.744885;531;0.002655;37.626074;55.743102
27511;27511;226;37.627362;55.744353;531;0.001796;37.626074;55.743102
27512;27512;895;37.627326;55.745181;531;0.002427;37.626074;55.743102
27513;27513;308;37.62907;55.744724;531;0.003407;37.626074;55.743102
27514;27514;1588;37.628527;55.737199;1002;0.002336;37.629695;55.735176
27515;27515;8358;37.628342;55.735168;1002;0.001352;37.629695;55.735176
27516;27516;3050;37.628815;55.734661;1002;0.001019;37.629695;55.735176
27517;27517;764;37.628684;55.736652;1002;0.001789;37.629695;55.735176
27518;27518;969;37.627405;55.734247;1002;0.00247;37.629695;55.735176
27519;27519;1548;37.628525;55.738734;1002;0.003745;37.629695;55.735176
27520;27520;1469;37.627553;55.732588;1002;0.003358;37.629695;55.735176
27521;27521;875;37.626174;55.745012;531;0.001913;37.626074;55.743102
27522;27522;380;37.628252;55.741522;531;0.002691;37.626074;55.743102
27523;27523;2796;37.629293;55.737512;1002;0.00237;37.629695;55.735176
27524;27524;1060;37.628491;55.737529;1002;0.002643;37.629695;55.735176
27525;27525;479;37.627505;55.738383;1002;0.003883;37.629695;55.735176
27526;27526;333;37.629224;55.738468;1002;0.003325;37.629695;55.735176
27527;27527;977;37.628699;55.73907;1002;0.00402;37.629695;55.735176
27528;27528;3750;37.62742;55.740435;531;0.002987;37.626074;55.743102
27529;27529;736;37.627904;55.733801;1002;0.002257;37.629695;55.735176
27530;27530;5294;37.628569;55.738144;1002;0.003174;37.629695;55.735176
27531;27531;509;37.630245;55.743128;531;0.004171;37.626074;55.743102
27532;27532;21434;37.3523;55.856668;180;0.001541;37.35103;55.855794
27533;27533;7567;37.382421;55.840204;115;0.000914;37.382309;55.839297
27534;27534;10527;37.381831;55.840998;604;0.001328;37.381377;55.839751
27535;27535;33216;37.384905;55.838779;606;0.001061;37.384259;55.837937
27536;27536;11267;37.364917;55.848402;510;0.001092;37.364907;55.84731
27537;27537;13006;37.350733;55.856558;180;0.000819;37.35103;55.855794
27538;27538;11171;37.349494;55.856542;179;0.000949;37.348944;55.855769
27539;27539;7573;37.358119;55.852862;561;0.000939;37.358871;55.852298
27540;27540;33301;37.359997;55.852957;561;0.001305;37.358871;55.852298
27541;27541;4992;37.35965;55.851732;561;0.000962;37.358871;55.852298
27542;27542;12268;37.368425;55.848692;512;0.002259;37.366254;55.84807
27543;27543;33518;37.385842;55.837506;606;0.00164;37.384259;55.837937
27544;27544;7543;37.360672;55.851592;561;0.001934;37.358871;55.852298
27545;27545;38282;37.348274;55.857198;178;0.000873;37.347763;55.857906
27546;27546;33388;37.357343;55.854256;559;0.000949;37.356806;55.853474
27547;27547;42368;37.346295;55.859257;178;0.001995;37.347763;55.857906
27548;27548;32479;37.363492;55.849222;510;0.002379;37.364907;55.84731
27549;27549;42585;37.362411;55.851766;561;0.00358;37.358871;55.852298
27550;27550;7513;37.38348;55.839478;605;0.001173;37.382955;55.83843
27551;27551;18591;37.366125;55.848949;512;0.000889;37.366254;55.84807
27552;27552;34116;37.383847;55.840133;115;0.001751;37.382309;55.839297
27553;27553;33239;37.381154;55.842346;1409;0.001082;37.38008;55.842211
27554;27554;8829;37.39191;55.837659;116;0.005083;37.388657;55.841565
27555;27555;33118;37.379254;55.842579;1409;0.000904;37.38008;55.842211
27556;27556;9072;37.392248;55.838026;116;0.005041;37.388657;55.841565
27557;27557;26178;37.380122;55.841497;1409;0.000714;37.38008;55.842211
27558;27558;22752;37.384615;55.842428;115;0.003889;37.382309;55.839297
27559;27559;16627;37.385836;55.841718;116;0.002824;37.388657;55.841565
27560;27560;13668;37.361269;55.85596;1415;0.000946;37.36139;55.8569
27561;27561;16586;37.388495;55.83841;116;0.003158;37.388657;55.841565
27562;27562;13425;37.362127;55.854313;1416;0.002051;37.362459;55.856338
27563;27563;13509;37.360039;55.856532;1415;0.001399;37.36139;55.8569
27564;27564;10627;37.363333;55.854719;1416;0.001839;37.362459;55.856338
27565;27565;19609;37.388864;55.836999;116;0.00457;37.388657;55.841565
27566;27566;6051;37.364416;55.855487;1416;0.002134;37.362459;55.856338
27567;27567;13411;37.390432;55.837694;116;0.004258;37.388657;55.841565
27568;27568;6419;37.361717;55.851351;561;0.002999;37.358871;55.852298
27569;27569;13288;37.386921;55.843246;116;0.002416;37.388657;55.841565
