"ID","WALKING_DURATION_212","WALKING_DISTANCE_212"
"202","1290","1756"
"203","1008","1370"
"204","1240","1692"
"205","1132","1542"
"206","1028","1385"
"207","1926","2620"
"208","1586","2171"
"209","1870","2543"
"210","1536","2096"
"211","1796","2449"
"212","1452","1970"
"213","1481","2012"
"214","1917","2602"
"215","1944","2644"
"216","1981","2700"
"217","2000","2716"
"218","1953","2650"
"219","1871","2530"
"220","2027","2753"
"221","1602","2164"
"222","1690","2299"
"223","1612","2185"
"224","1568","2115"
"225","1531","2057"
"226","1559","2107"
"227","1634","2214"
"228","1575","2133"
"229","1520","2064"
"230","1566","2132"
"231","1616","2205"
"232","1634","2214"
"233","1403","1897"
"234","1526","2073"
"235","1582","2140"
"236","1452","1969"
"237","1547","2097"
"238","1273","1709"
"239","1547","2097"
"240","1518","2052"
"241","1440","1934"
"242","1354","1824"
"243","1252","1679"
"244","1459","1982"
"245","1263","1699"
"246","1266","1705"
"247","1178","1597"
"248","1157","1568"
"249","1275","1719"
"250","1314","1770"
"251","1239","1675"
"252","1205","1621"
"253","1121","1513"
"254","1103","1488"
"255","1024","1380"
"256","1028","1398"
"257","1057","1426"
"258","963","1304"
"259","820","1099"
"260","716","949"
"261","848","1124"
"262","906","1204"
"263","906","1204"
"264","939","1252"
"265","2098","2842"
"266","1826","2469"
"267","2214","3012"
"268","1853","2480"
"269","1977","2697"
"270","2266","3080"
"271","2241","3056"
"272","2171","2950"
"273","2034","2772"
"274","2021","2736"
"275","2049","2776"
"276","2114","2884"
"277","1708","2310"
"278","1684","2279"
"279","1605","2174"
"280","1594","2158"
"281","1537","2077"
"282","1524","2059"
"283","1799","2407"
"284","1743","2336"
"285","2110","2855"
"286","2439","3325"
"287","2028","2743"
"288","1889","2555"
"289","1884","2555"
"290","761","1022"
"291","787","1061"
"292","1031","1388"
"293","840","1135"
"294","621","830"
"295","854","1157"
"296","925","1255"
"297","719","969"
"298","681","914"
"299","872","1179"
"300","922","1253"
"301","950","1293"
"302","1904","2580"
"303","1874","2531"
"304","1890","2556"
"305","1968","2663"
"306","1583","2141"
"307","1739","2337"
"308","1782","2398"
"309","1717","2317"
"310","1717","2320"
"311","1811","2440"
"312","1896","2556"
"313","1554","2102"
"314","1510","2040"
"315","1525","2051"
"316","1352","1808"
"317","1488","2001"
"318","1434","1922"
"319","1319","1768"
"320","1183","1598"
"321","1182","1599"
"322","1129","1519"
"323","1029","1378"
"324","886","1184"
"325","905","1209"
"326","816","1091"
"327","824","1102"
"328","704","944"
"329","765","1031"
"330","929","1206"
"331","886","1180"
"332","731","974"
"333","797","1063"
"334","666","886"
"335","658","874"
"336","623","832"
"337","646","869"
"338","1624","2145"
"339","1528","2002"
"340","668","880"
"341","603","789"
"342","1643","2172"
"343","1591","2087"
"344","695","915"
"345","702","924"
"346","557","736"
"347","747","988"
"348","2174","2967"
"349","1552","2093"
"350","1755","2364"
"351","1895","2571"
"352","1884","2547"
"353","1868","2513"
"354","1823","2445"
"355","1740","2339"
"356","1590","2136"
"357","1560","2105"
"358","1893","2571"
"359","1947","2654"
"360","2086","2847"
"361","2001","2729"
"362","2058","2804"
"363","1733","2379"
"364","1550","2120"
"365","1420","1928"
"366","1508","2038"
"367","1508","2038"
"368","1498","2026"
"369","1569","2122"
"370","1310","1791"
"371","1260","1719"
"372","1653","2249"
"373","1696","2316"
"374","1825","2474"
"375","1664","2245"
"376","1885","2553"
"377","1949","2640"
"378","1449","1971"
"379","1636","2244"
"380","1391","1892"
"381","551","720"
"382","946","1273"
"383","1384","1852"
"384","1387","1843"
"385","1433","1909"
"386","1516","2044"
"387","1493","1987"
"388","1522","2026"
"389","1577","2105"
"390","1653","2235"
"391","1628","2173"
"392","1645","2198"
"393","1694","2267"
"394","520","675"
"395","616","804"
"396","723","959"
"397","855","1135"
"398","1013","1356"
"399","1273","1734"
"400","1303","1775"
"401","1213","1648"
"402","1286","1741"
"403","1221","1648"
"404","1328","1797"
"405","1357","1839"
"406","1403","1899"
"407","1461","1975"
"408","1327","1810"
"409","1361","1857"
"410","911","1230"
"411","1124","1518"
"412","991","1337"
"413","1001","1351"
"414","1168","1568"
"415","1168","1570"
"416","1088","1471"
"417","1120","1516"
"418","1078","1453"
"419","1154","1552"
"420","1258","1710"
"421","1762","2384"
"422","1479","2001"
"423","1453","1961"
"424","1359","1830"
"425","1459","1968"
"426","1374","1858"
"427","1618","2181"
"428","1389","1866"
"429","1463","1970"
"430","945","1278"
"431","1306","1765"
"432","1137","1524"
"433","1289","1728"
"434","1285","1737"
"435","1010","1353"
"436","862","1170"
"437","899","1227"
"438","656","910"
"439","899","1225"
"440","959","1304"
"441","999","1355"
"442","940","1279"
"443","977","1314"
"444","604","836"
"445","905","1242"
"446","668","920"
"447","680","938"
"448","453","636"
"449","642","854"
"450","635","839"
"451","652","863"
"452","334","462"
"453","323","457"
"454","262","364"
"455","302","415"
"456","265","364"
"457","231","316"
"458","201","277"
"459","346","479"
"460","188","260"
"461","144","199"
"462","179","250"
"463","1552","2095"
"464","3534","4869"
"465","3368","4636"
"466","3378","4648"
"467","2251","3060"
"468","3206","4397"
"469","2229","3029"
"470","2295","3120"
"471","2290","3113"
"472","3218","4411"
"473","2122","2887"
"474","2253","3065"
"475","2225","3031"
"476","2057","2792"
"477","2166","2949"
"478","2779","3798"
"479","2009","2725"
"480","2826","3856"
"481","1984","2690"
"482","2871","3915"
"483","1949","2640"
"484","2832","3856"
"485","2715","3697"
"486","2562","3496"
"487","2558","3485"
"488","2447","3336"
"489","2451","3341"
"490","2402","3275"
"491","2418","3295"
"492","2366","3223"
"493","2362","3219"
"494","2336","3184"
"495","2328","3171"
"496","2336","3184"
"497","2261","3082"
"498","2261","3082"
"499","2125","2889"
"500","2099","2851"
"501","2067","2804"
"502","2043","2777"
"503","2011","2722"
"504","2010","2720"
"505","1897","2573"
"506","3525","4858"
"507","2440","3304"
"508","2493","3375"
"509","2430","3288"
"510","2344","3176"
"511","2302","3131"
"512","2348","3204"
"513","2347","3203"
"514","2292","3127"
"515","2291","3124"
"516","2205","2993"
"517","2205","2992"
"518","2200","2975"
"519","2225","3015"
"520","2149","2923"
"521","2181","2963"
"522","2095","2857"
"523","2135","2909"
"524","2414","3297"
"525","2560","3489"
"526","2507","3409"
"527","2506","3407"
"528","2443","3325"
"529","2443","3325"
"530","2835","3896"
"531","2919","3999"
"532","3020","4151"
"533","1773","2392"
"534","1828","2476"
"535","2136","2895"
"536","2193","2990"
"537","2288","3136"
"538","2205","3029"
"539","2313","3166"
"540","2364","3228"
"541","2408","3291"
"542","2486","3396"
"543","2025","2769"
"544","2200","3003"
"545","2199","2993"
"546","2153","2934"
"547","1797","2426"
"548","1892","2564"
"549","1978","2689"
"550","2719","3738"
"551","2824","3873"
"552","2782","3824"
"553","2399","3278"
"554","2575","3540"
"555","2574","3526"
"556","2643","3639"
"557","3300","4547"
"558","3266","4502"
"559","3139","4321"
"560","3115","4281"
"561","3052","4189"
"562","3006","4123"
"563","2914","3992"
"564","2728","3724"
"565","2786","3800"
"566","2452","3351"
"567","2397","3271"
"568","2255","3088"
"569","2234","3053"
"570","2300","3137"
"571","2235","3054"
"572","2265","3085"
"573","2159","2945"
"574","2162","2948"
"575","2221","3026"
"576","2221","3026"
"577","2232","3040"
"578","2156","2947"
"579","2059","2809"
"580","2116","2886"
"581","2150","2931"
"582","2057","2807"
"583","2091","2854"
"584","1985","2704"
"585","1985","2703"
"586","1900","2580"
"587","1956","2662"
"588","1940","2638"
"589","1899","2578"
"590","1818","2463"
"591","1888","2562"
"592","1766","2391"
"593","1788","2425"
"594","1747","2365"
"595","1745","2363"
"596","3453","4763"
"597","3405","4727"
"598","3081","4268"
"599","3940","5480"
"600","3757","5219"
"601","3647","5065"
"602","3825","5306"
"603","3856","5357"
"604","3888","5407"
"605","3948","5500"
"606","3819","5295"
"607","3836","5335"
"608","3806","5296"
"609","3368","4673"
"610","3309","4592"
"611","3312","4597"
"612","3405","4727"
"613","3446","4789"
"614","3410","4738"
"615","3430","4764"
"616","3375","4687"
"617","3396","4719"
"618","3478","4826"
"619","3309","4593"
"620","2163","2959"
"621","2163","2959"
"622","2140","2932"
"623","2129","2913"
"624","2133","2911"
"625","2460","3381"
"626","2472","3396"
"627","2398","3289"
"628","2754","3783"
"629","2739","3756"
"630","2633","3607"
"631","2413","3306"
"632","2352","3229"
"633","2299","3155"
"634","2198","3019"
"635","2082","2850"
"636","2697","3696"
"637","2748","3767"
"638","2006","2733"
"639","1846","2501"
"640","1863","2526"
"641","1869","2540"
"642","1791","2427"
"643","1809","2454"
"644","1725","2338"
"645","1780","2423"
"646","2610","3575"
"647","2687","3688"
"648","2563","3511"
"649","2511","3436"
"650","3738","5178"
"651","3714","5140"
"652","3659","5068"
"653","3657","5060"
"654","3665","5069"
"655","3407","4721"
"656","3741","5178"
"657","3699","5119"
"658","3762","5214"
"659","3673","5128"
"660","3220","4469"
"661","3333","4637"
"662","3377","4703"
"663","3378","4698"
"664","3289","4571"
"665","3375","4692"
"666","3274","4551"
"667","3282","4558"
"668","3212","4457"
"669","3461","4776"
"670","3471","4788"
"671","3457","4768"
"672","3417","4714"
"673","3384","4676"
"674","3230","4474"
"675","3240","4497"
"676","3381","4676"
"677","3111","4316"
"678","3345","4639"
"679","3287","4567"
"680","2999","4156"
"681","3231","4489"
"682","3239","4499"
"683","2820","3899"
"684","2774","3832"
"685","3150","4368"
"686","2761","3813"
"687","2743","3784"
"688","2706","3730"
"689","2673","3681"
"690","3043","4224"
"691","2741","3783"
"692","2700","3725"
"693","3005","4172"
"694","3028","4202"
"695","3012","4187"
"696","3044","4235"
"697","3077","4284"
"698","3597","4975"
"699","2570","3548"
"700","2637","3643"
"701","2595","3577"
"702","2494","3429"
"703","2619","3614"
"704","2577","3550"
"705","2560","3532"
"706","2550","3516"
"707","2498","3440"
"708","2516","3459"
"709","2491","3422"
"710","2516","3454"
"711","2487","3425"
"712","2439","3355"
"713","2427","3337"
"714","2376","3261"
"715","2387","3283"
"716","2321","3181"
"717","2312","3179"
"718","2255","3088"
"719","2607","3602"
"720","3550","4902"
"721","2559","3536"
"722","2508","3461"
"723","3629","5012"
"724","3535","4880"
"725","3706","5116"
"726","3443","4780"
"727","3354","4658"
"728","3250","4514"
"729","3198","4442"
"730","3161","4392"
"731","3124","4346"
"732","3298","4583"
"733","3447","4800"
"734","3411","4751"
"735","3164","4400"
"736","3202","4454"
"737","3128","4342"
"738","3223","4479"
"739","3242","4502"
"740","3164","4389"
"741","3389","4704"
"742","3504","4869"
"743","3511","4885"
"744","3543","4934"
"745","3353","4654"
"746","3457","4806"
"747","3347","4647"
"748","3458","4807"
"749","3446","4732"
"750","3534","4878"
"751","3412","4684"
"752","3359","4606"
"753","3541","4889"
"754","3457","4768"
"755","3512","4842"
"756","3271","4515"
"757","3278","4519"
"758","3104","4286"
"759","3070","4235"
"760","3150","4350"
"761","3129","4330"
"762","3034","4199"
"763","3081","4268"
"764","3607","4986"
"765","3472","4770"
"766","3512","4847"
"767","3319","4564"
"768","3369","4617"
"769","3260","4483"
"770","3029","4181"
"771","2971","4112"
"772","3102","4265"
"773","3071","4224"
"774","3037","4176"
"775","2985","4124"
"776","2766","3819"
"777","2895","4005"
"778","2646","3641"
"779","2618","3595"
"780","2769","3820"
"781","2726","3760"
"782","2583","3541"
"783","2575","3532"
"784","2658","3653"
"785","2621","3598"
"786","2589","3550"
"787","2766","3807"
"788","2493","3421"
"789","2671","3678"
"790","2415","3318"
"791","2469","3392"
"792","2505","3444"
"793","2549","3503"
"794","2372","3259"
"795","2407","3308"
"796","2447","3364"
"797","2512","3442"
"798","2468","3380"
"799","2390","3266"
"800","3452","4755"
"801","3477","4795"
"802","3433","4725"
"803","2520","3453"
"804","2455","3361"
"805","2367","3246"
"806","2297","3146"
"807","2275","3114"
"808","2283","3122"
"809","2275","3113"
"810","2278","3118"
"811","2486","3410"
"812","2475","3394"
"813","2421","3318"
"814","2410","3304"
"815","2295","3138"
"816","2271","3103"
"817","2230","3044"
"818","2185","2987"
"819","3412","4696"
"820","2093","2845"
"821","2099","2853"
"822","2095","2845"
"823","2079","2822"
"824","2035","2757"
"825","2018","2732"
"826","3379","4645"
"827","3302","4544"
"828","3166","4353"
"829","3237","4456"
"830","3214","4425"
"831","3260","4484"
"832","3121","4291"
"833","3069","4216"
"834","3215","4422"
"835","3181","4371"
"836","3260","4473"
"837","2996","4109"
"838","3140","4310"
"839","2960","4062"
"840","2934","4030"
"841","2992","4103"
"842","2909","3998"
"843","2880","3964"
"844","2864","3943"
"845","2855","3927"
"846","2928","4040"
"847","2965","4093"
"848","2823","3889"
"849","2795","3851"
"850","3260","4473"
"851","3360","4616"
"852","3222","4424"
"853","3338","4587"
"854","3207","4408"
"855","3272","4501"
"856","3170","4363"
"857","2744","3767"
"858","2609","3592"
"859","2541","3500"
"860","2604","3585"
"861","2420","3324"
"862","2371","3253"
"863","2432","3335"
"864","3162","4367"
"865","3152","4345"
"866","3113","4282"
"867","3071","4223"
"868","3052","4201"
"869","2342","3196"
"870","2379","3251"
"871","2342","3193"
"872","2365","3227"
"873","2317","3163"
"874","2277","3102"
"875","2329","3178"
"876","2307","3147"
"877","2288","3121"
"878","2237","3039"
"879","3057","4190"
"880","2112","2871"
"881","2154","2920"
"882","2143","2912"
"883","2159","2935"
"884","2227","3030"
"885","2218","3019"
"886","2101","2848"
"887","2080","2822"
"888","2140","2911"
"889","2781","3819"
"890","2846","3916"
"891","3026","4145"
"892","2913","4004"
"893","2738","3759"
"894","2779","3816"
"895","2706","3721"
"896","2945","4051"
"897","2871","3946"
"898","2843","3910"
"899","2832","3895"
"900","2799","3843"
"901","2628","3609"
"902","2491","3420"
"903","3032","4169"
"904","3054","4198"
"905","3076","4229"
"906","2814","3868"
"907","2753","3775"
"908","2706","3728"
"909","2738","3759"
"910","2673","3680"
"911","2660","3659"
"912","2661","3661"
"913","2925","4029"
"914","2588","3560"
"915","2620","3600"
"916","2615","3594"
"917","2499","3432"
"918","2496","3439"
"919","2434","3346"
"920","2398","3302"
"921","3038","4177"
"922","2478","3413"
"923","2461","3387"
"924","2868","3943"
"925","2240","3077"
"926","2096","2841"
"927","2153","2913"
"928","2145","2941"
"929","2023","2744"
"930","1938","2624"
"931","1899","2573"
"932","1859","2521"
"933","1823","2472"
"934","2934","4029"
"935","2984","4109"
"936","2998","4128"
"937","2057","2805"
"938","2032","2769"
"939","1997","2721"
"940","1973","2686"
"941","1972","2683"
"942","1838","2491"
"943","1771","2390"
"944","1868","2517"
"945","1867","2516"
"946","1877","2534"
"947","1972","2675"
"948","1973","2676"
"949","2848","3915"
"950","2784","3819"
"951","1755","2370"
"952","1754","2369"
"953","1761","2372"
"954","1793","2419"
"955","1887","2552"
"956","1887","2552"
"957","2948","4062"
"958","2796","3845"
"959","2866","3944"
"960","2619","3606"
"961","2547","3503"
"962","2548","3511"
"963","2844","3934"
"964","2919","4043"
"965","2492","3427"
"966","2783","3843"
"967","2707","3729"
"968","2736","3768"
"969","2494","3432"
"970","2696","3710"
"971","2687","3702"
"972","2572","3537"
"973","2893","4004"
"974","2317","3173"
"975","2533","3477"
"976","2532","3476"
"977","2530","3477"
"978","2166","2972"
"979","2442","3349"
"980","2023","2758"
"981","2324","3176"
"982","2281","3104"
"983","1966","2671"
"984","2214","3022"
"985","2160","2947"
"986","2156","2942"
"987","3058","4259"
"988","2085","2845"
"989","1912","2596"
"990","1936","2628"
"991","1887","2559"
"992","2764","3814"
"993","2807","3879"
"994","3665","5072"
"995","3744","5183"
"996","3661","5063"
"997","3596","4970"
"998","3466","4781"
"999","3752","5199"
"1000","3863","5381"
"1001","3628","5050"
"1002","3584","4992"
"1003","3576","4981"
"1004","3608","5016"
"1005","3891","5418"
"1006","3555","4941"
"1007","3499","4856"
"1008","3669","5106"
"1009","3708","5165"
"1010","3504","4869"
"1011","3450","4797"
"1012","3725","5188"
"1013","3655","5097"
"1014","2986","4146"
"1015","2853","3946"
"1016","2764","3813"
"1017","2858","3955"
"1018","2739","3777"
"1019","2753","3796"
"1020","2772","3821"
"1021","2759","3799"
"1022","2729","3756"
"1023","2924","4048"
"1024","2565","3532"
"1025","2515","3461"
"1026","2496","3439"
"1027","2576","3532"
"1028","2435","3350"
"1029","2454","3373"
"1030","2416","3322"
"1031","2183","2997"
"1032","2307","3168"
"1033","2239","3059"
"1034","2134","2920"
"1035","2134","2920"
"1036","2037","2780"
"1037","2813","3882"
"1038","3961","5515"
"1039","3940","5486"
"1040","3759","5208"
"1041","3734","5168"
"1042","3687","5106"
"1043","3659","5067"
"1044","3656","5050"
"1045","3551","4904"
"1046","3505","4839"
"1047","3425","4718"
"1048","3387","4658"
"1049","3268","4490"
"1050","3318","4555"
"1051","3245","4466"
"1052","3267","4493"
"1053","3148","4349"
"1054","3128","4320"
"1055","2919","4012"
"1056","2858","3921"
"1057","2799","3838"
"1058","2687","3686"
"1059","2637","3622"
"1060","2636","3620"
"1061","3643","5097"
"1062","3466","4778"
"1063","3674","5124"
"1064","3644","5079"
"1065","3705","5166"
"1066","3471","4782"
"1067","3596","5008"
"1068","3633","5057"
"1069","3571","4967"
"1070","3573","4971"
"1071","3494","4847"
"1072","3484","4831"
"1073","3427","4747"
"1074","3523","4883"
"1075","3353","4641"
"1076","3304","4569"
"1077","3291","4551"
"1078","3254","4499"
"1079","3787","5292"
"1080","3762","5252"
"1081","3995","5581"
"1082","3737","5215"
"1083","3710","5174"
"1084","3933","5482"
"1085","4002","5580"
"1086","3953","5507"
"1087","3946","5496"
"1088","3690","5142"
"1089","3644","5075"
"1090","3616","5038"
"1091","3579","4986"
"1092","2112","2879"
"1093","2146","2927"
"1094","2055","2788"
"1095","2023","2741"
"1096","2080","2845"
"1097","2118","2902"
"1098","2056","2792"
"1099","2127","2893"
"1100","2008","2731"
"1101","2118","2878"
"1102","1961","2652"
"1103","2067","2805"
"1104","1961","2651"
"1105","3181","4376"
"1106","3133","4310"
"1107","3053","4201"
"1108","3043","4188"
"1109","3077","4236"
"1110","3030","4168"
"1111","2899","3996"
"1112","2951","4065"
"1113","2872","3954"
"1114","3176","4365"
"1115","2748","3788"
"1116","2712","3727"
"1117","2725","3753"
"1118","2641","3628"
"1119","3168","4359"
"1120","2544","3486"
"1121","2449","3355"
"1122","2515","3448"
"1123","2505","3435"
"1124","2369","3244"
"1125","2496","3418"
"1126","2419","3311"
"1127","3108","4277"
"1128","3091","4235"
"1129","3149","4330"
"1130","3499","4873"
"1131","3553","4952"
"1132","3563","4970"
"1133","3267","4540"
"1134","3319","4608"
"1135","3162","4385"
"1136","3244","4507"
"1137","3265","4534"
"1138","3036","4178"
"1139","3006","4151"
"1140","3332","4619"
"1141","3334","4620"
"1142","3440","4765"
"1143","3323","4609"
"1144","2959","4069"
"1145","2976","4093"
"1146","2951","4071"
"1147","3191","4420"
"1148","3372","4672"
"1149","3269","4520"
"1150","2927","4021"
"1151","3174","4386"
"1152","3211","4433"
"1153","3229","4459"
"1154","3411","4750"
"1155","2875","3946"
"1156","3106","4287"
"1157","3143","4331"
"1158","3163","4357"
"1159","2875","3942"
"1160","2807","3843"
"1161","3055","4208"
"1162","3061","4215"
"1163","2788","3811"
"1164","2828","3866"
"1165","3020","4151"
"1166","3059","4207"
"1167","3059","4209"
"1168","3040","4181"
"1169","3486","4854"
"1170","2923","4018"
"1171","3137","4308"
"1172","2986","4093"
"1173","2940","4032"
"1174","2883","3945"
"1175","2894","3962"
"1176","2863","3916"
"1177","3458","4816"
"1178","3430","4775"
"1179","3391","4718"
"1180","3440","4782"
"1181","3226","4485"
"1182","3193","4436"
"1183","3368","4682"
"1184","3906","5464"
"1185","3873","5403"
"1186","3784","5270"
"1187","3766","5246"
"1188","3763","5236"
"1189","3628","5044"
"1190","3715","5167"
"1191","3567","4952"
"1192","3609","5007"
"1193","3490","4846"
"1194","3597","4985"
"1195","3563","4931"
"1196","3895","5433"
"1197","3966","5526"
"1198","3499","4840"
"1199","3545","4895"
"1200","3430","4737"
"1201","3359","4650"
"1202","3306","4560"
"1203","3354","4627"
"1204","3249","4487"
"1205","3934","5496"
"1206","3331","4593"
"1207","3201","4423"
"1208","3208","4426"
"1209","3221","4429"
"1210","3140","4311"
"1211","3138","4326"
"1212","3100","4267"
"1213","3816","5330"
"1214","3834","5341"
"1215","3047","4177"
"1216","3058","4197"
"1217","2989","4107"
"1218","2996","4112"
"1219","3038","4175"
"1220","2984","4100"
"1221","2950","4035"
"1222","2985","4086"
"1223","2871","3951"
"1224","2829","3888"
"1225","2749","3779"
"1226","2716","3735"
"1227","3790","5281"
"1228","3891","5419"
"1229","2680","3684"
"1230","2627","3613"
"1231","2631","3615"
"1232","2550","3517"
"1233","3883","5419"
"1234","2520","3462"
"1235","2588","3565"
"1236","2454","3359"
"1237","2439","3357"
"1238","2460","3369"
"1239","2408","3311"
"1240","2360","3234"
"1241","2378","3267"
"1242","3741","5218"
"1243","2354","3224"
"1244","2276","3117"
"1245","2312","3167"
"1246","3474","4783"
"1247","3481","4792"
"1248","3438","4732"
"1249","3393","4671"
"1250","3418","4712"
"1251","2870","3964"
"1252","2772","3836"
"1253","2723","3768"
"1254","2735","3773"
"1255","2698","3719"
"1256","2560","3520"
"1257","2601","3573"
"1258","2588","3553"
"1259","2483","3409"
"1260","2530","3470"
"1261","2202","3002"
"1262","2091","2842"
"1263","2090","2834"
"1264","2130","2887"
"1265","2070","2807"
"1266","1884","2570"
"1267","2005","2717"
"1268","2068","2804"
"1269","1922","2614"
"1270","3140","4328"
"1271","3118","4298"
"1272","3193","4402"
"1273","3281","4514"
"1274","3155","4333"
"1275","3166","4354"
"1276","1813","2474"
"1277","1723","2341"
"1278","3553","4891"
"1279","3559","4904"
"1280","3052","4218"
"1281","2916","4033"
"1282","2347","3219"
"1283","2316","3178"
"1284","2317","3180"
"1285","2871","3968"
"1286","2739","3758"
"1287","2736","3754"
"1288","2709","3707"
"1289","2710","3708"
"1290","2731","3763"
"1291","2801","3869"
"1292","2886","3983"
"1293","2937","4051"
"1294","2691","3711"
"1295","2799","3862"
"1296","2800","3863"
"1297","3300","4540"
"1298","3014","4133"
"1299","3074","4218"
"1300","2954","4061"
"1301","3007","4123"
"1302","2859","3911"
"1303","2860","3914"
"1304","2787","3811"
"1305","2800","3826"
"1306","2753","3765"
"1307","2541","3484"
"1308","2512","3453"
"1309","2413","3322"
"1310","2265","3110"
"1311","2169","2967"
"1312","2176","2971"
"1313","2049","2779"
"1314","3438","4733"
"1315","1981","2682"
"1316","1947","2634"
"1317","1876","2536"
"1318","1951","2640"
"1319","1951","2641"
"1320","1888","2560"
"1321","1816","2462"
"1322","1747","2361"
"1323","1712","2311"
"1324","1791","2410"
"1325","1786","2413"
"1326","3399","4679"
"1327","3357","4620"
"1328","2964","4107"
"1329","2952","4090"
"1330","2764","3813"
"1331","2729","3756"
"1332","2940","4032"
"1333","2940","4032"
"1334","3529","4890"
"1335","3306","4560"
"1336","3354","4627"
"1337","3249","4487"
"1338","3934","5496"
"1339","3331","4593"
"1340","3201","4423"
"1341","3208","4426"
"1342","3221","4429"
"1343","3140","4311"
"1344","3138","4326"
"1345","3100","4267"
"1346","3816","5330"
"1347","3834","5341"
"1348","3047","4177"
"1349","3058","4197"
"1350","2989","4107"
"1351","2996","4112"
"1352","3038","4175"
"1353","2984","4100"
"1354","2950","4035"
"1355","2985","4086"
"1356","2871","3951"
"1357","2829","3888"
"1358","2749","3779"
"1359","2716","3735"
"1360","3790","5281"
"1361","3891","5419"
"1362","2680","3684"
"1363","2627","3613"
"1364","2631","3615"
"1365","2550","3517"
"1366","3883","5419"
"1367","2520","3462"
"1368","2588","3565"
"1369","2454","3359"
"1370","2439","3357"
"1371","2460","3369"
"1372","2408","3311"
"1373","2360","3234"
"1374","2378","3267"
"1375","3741","5218"
"1376","2354","3224"
"1377","2276","3117"
