OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
42504;Москва, Барышиха ул, д.15;39228;37.351231;55.843281;1550;0.001924;37.349562;55.842323
42505;Москва, Барышиха ул, д.17;39229;37.349865;55.843635;1550;0.001347;37.349562;55.842323
42506;Москва, Барышиха ул, д.18;39230;37.352874;55.843398;607;0.002915;37.352305;55.846258
42507;Москва, Барышиха ул, д.19;39231;37.349066;55.844358;1550;0.002095;37.349562;55.842323
42508;Москва, Барышиха ул, д.20;39232;37.351957;55.843995;607;0.002289;37.352305;55.846258
42509;Москва, Барышиха ул, д.21;39233;37.347179;55.844819;1549;0.002782;37.344413;55.845125
42510;Москва, Барышиха ул, д.21, корп.1;39234;37.345482;55.844738;1549;0.001136;37.344413;55.845125
42511;Москва, Барышиха ул, д.22, корп.1;39235;37.350611;55.844692;607;0.002306;37.352305;55.846258
42512;Москва, Барышиха ул, д.22, корп.2;39236;37.35017;55.845011;607;0.002471;37.352305;55.846258
42513;Москва, Барышиха ул, д.22, корп.2, стр.1;39237;37.35017;55.845011;607;0.002471;37.352305;55.846258
42514;Москва, Барышиха ул, д.23;39238;37.346605;55.84536;1549;0.002204;37.344413;55.845125
42515;Москва, Барышиха ул, д.25;39239;37.346254;55.845774;1549;0.001952;37.344413;55.845125
42516;Москва, Барышиха ул, д.25, корп.1;39240;37.344467;55.845723;1549;0.000601;37.344413;55.845125
42517;Москва, Барышиха ул, д.25, корп.1, стр.1;39241;37.343972;55.8454;1549;0.000519;37.344413;55.845125
42518;Москва, Барышиха ул, д.25, корп.2;39242;37.34187;55.845864;1548;0.000552;37.341822;55.845315
42519;Москва, Барышиха ул, д.25, корп.2, стр.1;39243;37.34151;55.845602;1548;0.000423;37.341822;55.845315
42520;Москва, Барышиха ул, д.25, корп.3;39244;37.34319;55.845061;1549;0.001223;37.344413;55.845125
42521;Москва, Барышиха ул, д.25, корп.4;39245;37.34179;55.845309;1548;0.000032;37.341822;55.845315
42522;Москва, Барышиха ул, д.25, корп.5;39246;37.340675;55.845203;1548;0.001151;37.341822;55.845315
42523;Москва, Барышиха ул, д.26;39247;37.346855;55.847043;550;0.002172;37.348523;55.848436
42524;Москва, Барышиха ул, д.27;39248;37.345606;55.846143;1549;0.001569;37.344413;55.845125
42525;Москва, Барышиха ул, д.28;39249;37.34566;55.84732;548;0.001925;37.344769;55.849027
42526;Москва, Барышиха ул, д.29;39250;37.344807;55.846649;1805;0.001329;37.34348;55.846581
42527;Москва, Барышиха ул, д.30;39251;37.345588;55.84819;548;0.001171;37.344769;55.849027
42528;Москва, Барышиха ул, д.31, стр.1;39252;37.345058;55.84691;1805;0.001613;37.34348;55.846581
42529;Москва, Барышиха ул, д.32, корп.1;39253;37.347135;55.849114;550;0.001545;37.348523;55.848436
42530;Москва, Барышиха ул, д.33;39254;37.343236;55.847235;1805;0.000698;37.34348;55.846581
42531;Москва, Барышиха ул, д.33, корп.1;39255;37.341411;55.846745;1548;0.001487;37.341822;55.845315
42532;Москва, Барышиха ул, д.34;39256;37.343856;55.849868;549;0.001034;37.344861;55.850112
