"ID","WALKING_DURATION","WALKING_DISTANCE"
"1430","1454","1989"
"1431","1318","1789"
"1432","1258","1708"
"1433","1367","1866"
"1434","1324","1798"
"1435","1300","1757"
"1436","1312","1774"
"1437","1235","1667"
"1438","1168","1577"
"1439","1120","1516"
"1440","1071","1459"
"1441","1185","1623"
"1442","1086","1492"
"1443","1102","1506"
"1444","1206","1646"
"1445","1094","1484"
"1446","1098","1475"
"1447","1557","2134"
"1448","1171","1572"
"1449","1315","1758"
"1450","1327","1773"
"1451","1375","1838"
"1452","1375","1838"
"1453","1303","1749"
"1454","1373","1847"
"1455","1397","1871"
"1456","1429","1913"
"1457","1426","1902"
"1458","1513","2028"
"1459","1537","2107"
"1460","1495","2047"
"1461","202","288"
"1462","219","312"
"1463","256","344"
"1464","440","592"
"1465","1167","1583"
"1466","1167","1583"
"1467","618","845"
"1468","2462","3343"
"1469","1443","1926"
"1470","1500","1994"
"1471","1551","2067"
"1472","1553","2066"
"1473","1707","2272"
"1474","1587","2110"
"1475","1659","2224"
"1476","1802","2417"
"1477","1666","2228"
"1478","1852","2493"
"1479","1852","2493"
"1480","1852","2493"
"1481","1719","2299"
"1482","1840","2486"
"1483","1901","2573"
"1484","1932","2620"
"1485","1793","2404"
"1486","1780","2383"
"1487","1726","2305"
"1488","1711","2284"
"1489","1705","2294"
"1490","1779","2381"
"1491","1837","2453"
"1492","1797","2417"
"1493","1807","2433"
"1494","1793","2392"
"1495","1747","2327"
"1496","1743","2319"
"1497","1711","2274"
"1498","1948","2626"
"1499","1948","2626"
"1500","1968","2654"
"1501","1948","2626"
"1502","2037","2746"
"1503","1907","2555"
"1504","1882","2521"
"1505","1841","2469"
"1506","1830","2449"
"1507","1928","2584"
"1508","2043","2754"
"1509","2033","2744"
"1510","1888","2539"
"1511","1888","2539"
"1512","1888","2539"
"1513","1888","2539"
"1514","1888","2539"
"1515","2006","2702"
"1516","2116","2869"
"1517","2077","2815"
"1518","2045","2771"
"1519","2056","2780"
"1520","2171","2942"
"1521","2219","3016"
"1522","2114","2865"
"1523","2025","2744"
"1524","2009","2718"
"1525","1912","2584"
"1526","1961","2652"
"1527","1928","2606"
"1528","2073","2813"
"1529","2208","3012"
"1530","2331","3184"
"1531","2350","3215"
"1532","2461","3362"
"1533","2071","2804"
"1534","2021","2731"
"1535","2021","2731"
"1536","2063","2793"
"1537","2224","3037"
"1538","2449","3345"
"1539","2261","3089"
"1540","2296","3138"
"1541","2391","3261"
"1542","2501","3416"
"1543","2466","3363"
"1544","2467","3364"
"1545","2446","3341"
"1546","2183","2980"
"1547","2100","2850"
"1548","2521","3454"
"1549","2601","3559"
"1550","2555","3503"
"1551","2586","3547"
"1552","2548","3483"
"1553","2649","3629"
"1554","2644","3621"
"1555","2513","3434"
"1556","2541","3477"
"1557","2569","3516"
"1558","2154","2928"
"1559","2081","2813"
"1560","2100","2844"
"1561","2123","2879"
"1562","2437","3341"
"1563","2530","3470"
"1564","2445","3340"
"1565","2243","3066"
"1566","2325","3181"
"1567","2625","3611"
"1568","2569","3530"
"1569","2399","3291"
"1570","2585","3537"
"1571","2546","3484"
"1572","2552","3492"
"1573","2165","2906"
"1574","2298","3075"
"1575","2480","3307"
"1576","2497","3333"
"1577","2445","3257"
"1578","2550","3415"
"1579","2231","2989"
"1580","2404","3227"
"1581","2432","3267"
"1582","2462","3343"
"1583","2446","3332"
"1584","2537","3455"
"1585","2763","3766"
"1586","2708","3702"
"1587","2654","3631"
"1588","2908","3971"
"1589","2873","3936"
"1590","2816","3863"
"1591","2875","3950"
"1592","2907","3988"
"1593","2886","3963"
"1594","2040","2744"
"1595","1503","2017"
"1596","1466","1954"
"1597","1613","2164"
"1598","1617","2155"
"1599","1581","2121"
"1600","1595","2139"
"1601","1549","2067"
"1602","1563","2086"
"1603","1621","2165"
"1604","1632","2180"
"1605","1393","1854"
"1606","1440","1916"
"1607","1479","1967"
"1608","1617","2148"
"1609","1527","2034"
"1610","1545","2060"
"1611","1772","2372"
"1612","1752","2359"
"1613","1761","2374"
"1614","1845","2492"
"1615","1909","2579"
"1616","2060","2788"
"1617","2111","2857"
"1618","2173","2946"
"1619","2180","2957"
"1620","2216","3013"
"1621","2148","2926"
"1622","2532","3403"
"1623","2139","2889"
"1624","2195","2976"
"1625","2214","2998"
"1626","2257","3061"
"1627","2266","3073"
"1628","2295","3118"
"1629","2298","3126"
"1630","2665","3577"
"1631","2569","3434"
"1632","2269","3074"
"1633","2370","3212"
"1634","2684","3604"
"1635","2632","3519"
"1636","2366","3206"
"1637","2373","3215"
"1638","2367","3215"
"1639","2419","3279"
"1640","1614","2165"
"1641","1839","2465"
"1642","1812","2425"
"1643","1742","2327"
"1644","1812","2428"
"1645","2175","2956"
"1646","2175","2956"
"1647","2214","3014"
"1648","2316","3162"
"1649","2391","3271"
"1650","2523","3452"
"1651","2582","3532"
"1652","2638","3605"
"1653","2651","3622"
"1654","2680","3674"
"1655","2701","3703"
"1656","2808","3852"
"1657","2795","3835"
"1658","2658","3642"
"1659","2691","3690"
"1660","2727","3738"
"1661","2756","3779"
"1662","2628","3603"
"1663","2909","4000"
"1664","2925","4005"
"1665","2978","4077"
"1666","1406","1867"
"1667","1134","1489"
"1668","1194","1569"
"1669","1293","1708"
"1670","1454","1939"
"1671","1452","1934"
"1672","1467","1954"
"1673","1518","2028"
"1674","1530","2046"
"1675","1541","2062"
"1676","1538","2061"
"1677","1391","1846"
"1678","1464","1947"
"1679","1606","2146"
"1680","1619","2165"
"1681","1669","2241"
"1682","1684","2262"
"1683","1543","2060"
"1684","1789","2401"
"1685","1808","2427"
"1686","1880","2517"
"1687","1903","2546"
"1688","1948","2611"
"1689","1985","2671"
"1690","1959","2627"
"1691","1690","2273"
"1692","1673","2250"
"1693","1620","2178"
"1694","1598","2144"
"1695","1591","2133"
"1696","1859","2499"
"1697","1844","2481"
"1698","1786","2406"
"1699","1766","2378"
"1700","1856","2501"
"1701","1896","2557"
"1702","1962","2644"
"1703","2124","2859"
"1704","2065","2781"
"1705","2146","2889"
"1706","2213","2976"
"1707","2349","3145"
"1708","1190","1570"
"1709","1263","1671"
"1710","1205","1592"
"1711","1277","1690"
"1712","1393","1845"
"1713","1391","1839"
"1714","1408","1865"
"1715","1406","1859"
"1716","1379","1842"
"1717","1462","1957"
"1718","1445","1935"
"1719","1539","2060"
"1720","1691","2281"
"1721","1678","2260"
"1722","1551","2078"
"1723","1751","2368"
"1724","1801","2433"
"1725","1352","1790"
"1726","1359","1802"
"1727","1439","1912"
"1728","1376","1823"
"1729","1540","2056"
"1730","1466","1949"
"1731","1656","2224"
"1732","1596","2138"
"1733","1664","2236"
"1734","1793","2417"
"1735","1688","2267"
"1736","1840","2484"
"1737","1843","2486"
"1738","1779","2398"
"1739","1778","2393"
"1740","2003","2699"
"1741","2024","2731"
"1742","2091","2810"
"1743","2131","2867"
"1744","2185","2942"
"1745","2234","3009"
"1746","2376","3202"
"1747","2328","3140"
"1748","2408","3233"
"2301","2934","4021"
"2302","2425","3320"
"2303","2524","3432"
"2304","2572","3501"
"2305","2468","3369"
"2306","2473","3373"
"2307","2506","3405"
"2308","2511","3426"
"2309","2519","3442"
"2310","2617","3569"
"2311","2656","3619"
"2312","2604","3543"
"2313","2649","3600"
"2314","2678","3627"
"2315","2744","3718"
"2316","2780","3763"
"2317","2717","3675"
"2318","2789","3768"
"2319","2823","3812"
"2320","2733","3747"
"2321","2702","3684"
"2322","2617","3589"
"2323","2658","3623"
"2324","2620","3572"
"2325","2510","3435"
"2326","2595","3537"
"2327","2513","3429"
"2328","2583","3505"
"2329","3103","4240"
"2330","3063","4163"
"2331","3024","4110"
"2332","2979","4048"
"2333","2910","3962"
"2334","3299","4493"
"2335","3286","4468"
"2336","3097","4226"
"2337","3039","4139"
"2338","2982","4065"
"2339","3135","4265"
"2340","3359","4568"
"2341","3191","4339"
"2342","3314","4500"
"2343","3259","4424"
"2344","3436","4657"
"2345","3490","4735"
"2346","3496","4731"
"2347","3085","4213"
"2348","3149","4286"
"2349","3101","4225"
"2350","3049","4163"
"2351","2965","4041"
"2352","3036","4143"
"2353","2985","4071"
"2354","2939","4007"
"2355","2918","3968"
"2356","2965","4028"
"2357","3006","4084"
"2358","3085","4193"
"2359","3087","4200"
"2360","3040","4167"
"2361","3234","4394"
"2362","3143","4267"
"2363","3141","4264"
"2364","3157","4284"
"2365","3235","4384"
"2366","3093","4204"
"2367","3284","4451"
"2368","3017","4119"
"2369","2710","3688"
"2370","2662","3619"
"2371","2625","3569"
"2372","2594","3525"
"2373","2941","4028"
"2374","2925","3984"
"2375","2742","3734"
"2376","2800","3818"
"2377","2655","3609"
"2378","2681","3648"
"2379","2785","3792"
"2380","2819","3840"
"2381","2846","3880"
"2382","2754","3757"
"2383","2875","3916"
"2384","2831","3878"
"2385","2808","3823"
"2386","2910","3968"
"2387","3121","4254"
"2388","3151","4291"
"2389","3091","4207"
"2390","3148","4286"
"2391","3186","4337"
"2392","3180","4327"
"2393","3221","4385"
"2394","3077","4188"
"2395","2965","4046"
"2396","2937","4009"
"2397","2870","3921"
"2398","2938","4011"
"2399","3061","4176"
"2400","3015","4114"
"2401","3001","4094"
"2402","3107","4235"
"2403","2827","3855"
"2404","2896","3918"
"2405","2879","3911"
"2406","2934","3990"
"2407","2955","4032"
"2408","2955","4032"
"2409","2809","3816"
"2410","2843","3856"
"2411","2843","3856"
"2412","2943","3994"
"2413","3148","4291"
"2414","3182","4334"
"2415","3220","4382"
"2416","3162","4304"
"2417","3201","4355"
"2418","3198","4349"
"2419","3230","4389"
"2420","3118","4250"
"2421","3213","4372"
"2422","3033","4110"
"2423","3014","4082"
"2424","2994","4055"
"2425","3084","4185"
"2426","3104","4206"
"2427","3141","4261"
"2428","3008","4068"
"2429","2977","4038"
"2430","3003","4063"
"2431","3054","4133"
"2432","2946","3991"
"2433","3092","4205"
"2434","3231","4395"
"2435","3289","4473"
"2436","3137","4260"
"2437","3156","4283"
"2438","3109","4225"
"2439","3152","4276"
"2440","3202","4337"
"2441","3192","4326"
"2442","3240","4387"
"2443","3229","4392"
"3949","882","1154"
"3950","947","1253"
"3951","918","1203"
"3952","986","1294"
"3953","943","1249"
"3954","1059","1391"
"3955","1122","1470"
"3956","1099","1442"
"3957","1124","1479"
"3958","1174","1544"
"3959","1151","1515"
"3960","1235","1630"
"3961","1204","1596"
"3962","68","100"
"3963","316","450"
"3964","263","360"
"3965","314","427"
"3966","222","317"
"3967","329","446"
"3968","259","343"
"3969","299","395"
"3970","338","446"
"3971","270","386"
"3972","441","595"
"3973","389","524"
"3974","379","506"
"3975","271","388"
"3976","337","477"
"3977","355","509"
"3978","387","556"
"3979","420","605"
"3980","367","527"
"3981","442","630"
"3982","523","751"
"3983","487","702"
"3984","263","384"
"3985","326","473"
"3986","201","290"
"3987","295","427"
"3988","314","451"
"3989","236","338"
"3990","356","484"
"3991","288","402"
"3992","428","573"
"3993","318","435"
"3994","99","131"
"3995","270","375"
"3996","246","324"
"3997","281","366"
"3998","231","312"
"3999","221","296"
"4000","361","473"
"4001","327","428"
"4002","235","307"
"4003","278","362"
"4004","347","454"
"4005","288","379"
"4006","406","540"
"4007","221","299"
"4008","314","415"
"4009","348","456"
"4010","451","591"
"4011","451","590"
"4012","528","695"
"4013","503","663"
"4014","505","662"
"4015","538","709"
"4016","335","456"
"4017","340","463"
"4018","445","600"
"4019","401","535"
"4020","587","790"
"4021","641","861"
"4022","471","625"
"4023","561","738"
"4024","560","739"
"4025","655","857"
"4026","543","718"
"4027","608","800"
"4028","698","923"
"4029","594","783"
"4030","622","815"
"4031","635","839"
"4032","709","923"
"4033","803","1053"
"4034","784","1038"
"4035","863","1137"
"4036","818","1061"
"4037","835","1104"
"4038","930","1226"
"4039","885","1157"
"4040","931","1221"
"4041","947","1242"
"4042","993","1304"
"4043","1086","1431"
"4044","1317","1763"
"4045","1005","1321"
"4046","1060","1401"
"4047","1314","1749"
"4048","295","391"
"4049","399","531"
"4050","446","601"
"4051","214","293"
"4052","156","216"
"4053","456","610"
"4054","212","284"
"4055","259","346"
"4056","287","386"
"4057","514","697"
"4058","190","249"
"4059","197","263"
"4060","318","423"
"4061","86","117"
"4062","699","937"
"4063","414","550"
"4064","414","550"
"4065","390","515"
"4066","465","615"
"4067","599","791"
"4068","663","866"
"4069","713","947"
"4070","768","1015"
"4071","772","1020"
"4072","401","580"
"4073","874","1145"
"4074","1034","1351"
"4075","1026","1340"
"4076","1077","1409"
"4077","136","182"
"4078","114","157"
"4079","64","100"
"4080","83","116"
"4081","256","344"
"4082","261","349"
"4083","67","93"
"4084","547","738"
"4085","553","742"
"4086","721","946"
"4087","814","1055"
"4088","962","1269"
"4089","985","1299"
"4090","48","60"
"4091","795","1107"
"4092","642","896"
"4093","605","854"
"4094","434","585"
"4095","397","531"
"4096","428","572"
"4097","409","545"
"4098","392","520"
"4099","412","550"
"4100","371","490"
"4101","1053","1393"
"4102","1197","1592"
"4103","1264","1678"
"4104","202","288"
"4105","219","312"
"4106","256","344"
"4107","440","592"
"4921","1479","1989"
"4922","1509","2022"
"4923","1605","2153"
"4924","1536","2061"
"4925","1596","2152"
"4926","1611","2173"
"4927","1758","2378"
"4928","1808","2444"
"4929","1900","2578"
"4930","1870","2534"
"4931","1942","2640"
"4932","1884","2549"
"4933","1966","2668"
"4934","2136","2911"
"4935","2107","2868"
"4936","2064","2805"
"4937","2027","2753"
"4938","2295","3129"
"4939","2273","3101"
"4940","2194","2995"
"4941","2066","2816"
"4942","1827","2481"
"4943","2060","2800"
"4944","1952","2657"
"4945","2010","2736"
"4946","2150","2932"
"4947","1747","2368"
"4948","1734","2345"
"4949","1716","2319"
"4950","1482","1986"
"4951","1540","2068"
"4952","1451","1943"
"4953","1585","2129"
"4954","1675","2255"
"4955","1678","2277"
"4956","1624","2190"
"4957","1693","2298"
"4958","1775","2400"
"4959","1739","2357"
"4960","1651","2227"
"4961","1798","2427"
"4962","1868","2524"
"4963","1839","2487"
"4964","1963","2663"
"4965","1931","2617"
"4966","1981","2687"
"4967","2041","2770"
"4968","2046","2779"
"4969","2036","2768"
"4970","2073","2805"
"4971","2141","2915"
"4972","2166","2953"
"4973","1547","2088"
"4974","1532","2067"
"4975","1685","2272"
"4976","1753","2372"
"4977","1793","2425"
"4978","1948","2641"
"4979","2018","2746"
"4980","2009","2733"
"4981","1345","1797"
"4982","1412","1893"
"4983","1412","1893"
"4984","1404","1883"
"4985","1457","1952"
"5689","1029","1436"
"5690","846","1175"
"5691","736","1020"
"5692","914","1262"
"5693","945","1313"
"5694","978","1363"
"5695","1038","1456"
"5696","908","1251"
"5697","926","1291"
"5698","895","1252"
"5699","827","1133"
"5700","803","1096"
"5701","748","1024"
"5702","746","1016"
"5703","754","1025"
"5704","914","1247"
"5705","872","1188"
"5706","851","1169"
"5707","624","845"
"5708","607","819"
"5709","603","797"
"5710","584","770"
"5711","821","1114"
"5712","773","1040"
"5713","802","1082"
"5714","671","911"
"5715","879","1185"
"5716","651","874"
"5717","697","947"
"5718","618","828"
"5719","627","837"
"5720","677","920"
"5721","620","837"
"5722","675","910"
"5723","831","1125"
"5724","651","882"
"5725","710","966"
"5726","739","982"
"5727","702","928"
"5728","674","889"
"5729","820","1099"
"5730","845","1140"
"5731","799","1068"
"5732","827","1106"
"5733","792","1053"
"5734","757","1009"
"5735","748","994"
"5736","753","1005"
"5737","732","976"
"5738","697","924"
"5739","734","975"
"5740","708","935"
"5741","685","906"
"5742","643","840"
"5743","913","1212"
"5744","913","1212"
"5745","917","1223"
"5746","878","1167"
"5747","839","1115"
"5748","881","1176"
"5749","790","1053"
"5750","989","1332"
"5751","878","1174"
"5752","876","1173"
"5753","838","1142"
"5754","833","1138"
"5755","834","1132"
"5756","769","1039"
"5757","685","930"
"5758","907","1251"
"5759","1050","1470"
"5759","1050","1470"
"5760","1029","1442"
"5761","926","1278"
"5762","907","1237"
"5763","860","1175"
"5764","832","1136"
"5765","868","1182"
"5766","914","1241"
"5767","873","1183"
"5768","867","1166"
"5769","908","1215"
"5770","988","1325"
"5771","991","1326"
"5772","1048","1414"
"5773","1030","1387"
"5774","1126","1529"
"5775","796","1063"
"5776","925","1241"
"5777","869","1161"
"5778","800","1070"
"5779","784","1048"
"5780","881","1186"
"5781","919","1232"
"5782","962","1358"
"5783","873","1226"
"5784","855","1201"
"5785","853","1191"
"5786","804","1123"
"5787","698","962"
"5788","686","941"
"5789","652","887"
"5790","588","796"
"5791","634","851"
"5792","535","707"
"5793","490","658"
"5794","1023","1452"
"5795","467","624"
"5796","470","639"
"5797","972","1375"
"6516","3747","5089"
"6517","3794","5145"
"6518","3799","5159"
"6519","3835","5214"
"6520","3603","4891"
"6521","3884","5277"
"6522","3767","5114"
"6523","3523","4781"
"6524","4153","5669"
"6525","4086","5556"
"6526","4130","5620"
"6527","4144","5633"
"6528","3693","5016"
"6529","3561","4834"
"6530","3837","5219"
"6531","4050","5510"
"6532","3699","5031"
"6533","3675","4998"
"6534","3822","5204"
"6535","3906","5318"
"6536","3810","5190"
"6537","3891","5292"
"6538","3981","5416"
"6539","3386","4600"
"6540","3881","5278"
"6541","3964","5390"
"6542","3984","5420"
"6543","4035","5492"
"6544","4035","5487"
"6545","3325","4511"
"6546","3422","4656"
"6547","3519","4785"
"6548","3542","4820"
"6549","3121","4264"
"6550","3458","4695"
"6551","3526","4795"
"6552","3459","4688"
"6553","3528","4801"
"6554","3795","5176"
"6555","3308","4509"
"6556","3859","5270"
"6557","3068","4189"
"6558","3356","4569"
"6559","3331","4544"
"6560","3435","4679"
"6561","3094","4220"
"6562","3490","4741"
"6563","3505","4775"
"6564","3178","4336"
"6565","3845","5251"
"6566","3874","5280"
"6567","3947","5386"
"6568","3998","5466"
"6569","3556","4839"
"6570","3466","4727"
"6571","3636","4950"
"6572","3774","5146"
"6573","3853","5262"
"6574","3716","5067"
"6575","3650","4958"
"6576","3673","5006"
"6577","3658","4984"
"6578","3535","4814"
"6579","3634","4928"
"6580","3415","4627"
"6581","3671","4992"
"6582","3798","5170"
"6583","3563","4833"
"6584","3528","4782"
"6585","3636","4965"
"6586","3724","5075"
"6587","3724","5075"
"6588","3714","5063"
"6589","3748","5106"
"6590","3296","4490"
"6591","3295","4479"
"6592","3358","4559"
"6593","3417","4664"
"6594","3473","4743"
"6595","3879","5280"
"6596","3933","5355"
"6597","3874","5276"
"6598","3850","5246"
"6599","3970","5415"
"6600","4013","5489"
"6601","4010","5485"
