"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"2501";"52";"76"
"2502";"162";"226"
"2503";"566";"747"
"2504";"499";"658"
"2505";"390";"515"
"2506";"469";"615"
"2507";"579";"757"
"2508";"341";"450"
"2509";"316";"419"
"2510";"348";"470"
"2511";"327";"441"
"2512";"306";"412"
"2513";"429";"568"
"2514";"466";"619"
"2515";"393";"532"
"2516";"518";"688"
"2517";"404";"534"
"2518";"379";"499"
"2519";"360";"505"
"2520";"366";"513"
"2521";"437";"617"
"2522";"404";"568"
"2523";"272";"384"
"2524";"809";"1113"
"2525";"578";"794"
"2526";"319";"448"
"2527";"261";"366"
"2528";"361";"506"
"2529";"254";"357"
"2530";"291";"407"
"2531";"226";"315"
"2532";"187";"255"
"2533";"404";"553"
"2534";"90";"124"
"2535";"364";"495"
"2536";"321";"439"
"2537";"190";"257"
"2538";"328";"452"
"2539";"231";"320"
"2540";"320";"450"
"2541";"317";"428"
"2542";"871";"1196"
"2543";"844";"1161"
"2544";"208";"275"
"2545";"138";"191"
"2546";"123";"165"
"2547";"115";"159"
"2548";"350";"482"
"2549";"105";"144"
"2550";"115";"152"
"2551";"152";"207"
"2552";"245";"327"
"2553";"283";"379"
"2554";"91";"125"
"2555";"148";"204"
"2556";"72";"102"
"2557";"87";"112"
"2558";"159";"210"
"2559";"385";"521"
"2560";"175";"243"
"2561";"215";"301"
"2562";"156";"215"
"2563";"267";"360"
"2564";"148";"206"
"2565";"290";"392"
"2566";"277";"383"
"2567";"293";"397"
"2568";"220";"304"
"2569";"203";"288"
"2570";"116";"159"
"2571";"235";"310"
"2572";"309";"417"
"2573";"497";"691"
"2574";"359";"494"
"2575";"398";"551"
"2576";"453";"623"
"2577";"318";"438"
"2578";"155";"208"
"2579";"177";"234"
"2580";"149";"194"
"2581";"74";"102"
"2582";"204";"269"
"2583";"289";"387"
"2584";"290";"390"
"2585";"275";"367"
"2586";"445";"609"
"2587";"247";"324"
"2588";"235";"311"
"2589";"342";"451"
"2590";"275";"367"
"2591";"345";"465"
"2592";"292";"382"
"2593";"356";"478"
"2594";"302";"397"
"2595";"232";"308"
"2596";"245";"322"
"2597";"146";"190"
"2598";"393";"527"
"2599";"218";"294"
"2600";"443";"595"
"2601";"428";"583"
"2602";"0";"0"
"2603";"280";"344"
"2604";"396";"572"
"2605";"845";"1147"
"2606";"186";"237"
"2607";"367";"536"
"2608";"422";"612"
"2609";"504";"744"
"2610";"651";"899"
"2611";"615";"839"
"2612";"339";"492"
"2613";"626";"909"
"2614";"299";"431"
"2615";"652";"946"
"2616";"462";"662"
"2617";"217";"314"
"2618";"509";"712"
"2619";"321";"491"
"2620";"673";"951"
"2621";"660";"922"
"2622";"571";"839"
"2623";"688";"950"
"2624";"433";"632"
"2625";"652";"946"
"2626";"2047";"2786"
"2627";"1972";"2693"
"2628";"722";"990"
"2629";"676";"931"
"2630";"396";"569"
"2631";"732";"986"
