OBJECTID;ID;OPL_G;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
25001;25001;2564;37.781481;55.745087;1211;0.001895;37.782105;55.743298
25002;25002;2754;37.784967;55.746024;1211;0.003953;37.782105;55.743298
25003;25003;5859;37.81049;55.745243;1203;0.001272;37.810674;55.746502
25004;25004;4511;37.782114;55.744275;1211;0.000978;37.782105;55.743298
25005;25005;5279;37.81263;55.745465;1203;0.002214;37.810674;55.746502
25006;25006;2478;37.782669;55.745016;1211;0.001809;37.782105;55.743298
25007;25007;4487;37.777963;55.743026;1336;0.003923;37.778294;55.746936
25008;25008;3375;37.783537;55.746179;1211;0.003218;37.782105;55.743298
25009;25009;4414;37.780912;55.744327;1211;0.001575;37.782105;55.743298
25010;25010;2480;37.781882;55.745524;1211;0.002237;37.782105;55.743298
25011;25011;4476;37.778902;55.74255;1212;0.003282;37.782152;55.742089
25012;25012;4473;37.77981;55.744399;1211;0.002545;37.782105;55.743298
25013;25013;2589;37.780373;55.745138;1211;0.002527;37.782105;55.743298
25014;25014;2568;37.780771;55.745577;1211;0.002641;37.782105;55.743298
25015;25015;2677;37.78381;55.745179;1211;0.002539;37.782105;55.743298
25016;25016;8639;37.780615;55.747238;1336;0.00234;37.778294;55.746936
25017;25017;3379;37.791035;55.746343;1425;0.001196;37.792227;55.746448
25018;25018;7032;37.78074;55.746598;1336;0.00247;37.778294;55.746936
25019;25019;1971;37.791503;55.745648;1425;0.001078;37.792227;55.746448
25020;25020;10419;37.770561;55.746964;367;0.000935;37.770136;55.746131
25021;25021;4458;37.778679;55.744473;1336;0.002492;37.778294;55.746936
25022;25022;4155;37.793874;55.744959;1425;0.00222;37.792227;55.746448
25023;25023;4084;37.79167;55.744554;1425;0.001973;37.792227;55.746448
25024;25024;4085;37.793102;55.74489;1425;0.001787;37.792227;55.746448
25025;25025;4638;37.794445;55.745442;1425;0.002435;37.792227;55.746448
25026;25026;6884;37.791924;55.745076;1425;0.001404;37.792227;55.746448
25027;25027;3633;37.784007;55.744742;1211;0.002389;37.782105;55.743298
25028;25028;11906;37.789582;55.745224;1425;0.002913;37.792227;55.746448
25029;25029;3567;37.783112;55.744202;1211;0.001354;37.782105;55.743298
25030;25030;4404;37.789936;55.745722;1425;0.002402;37.792227;55.746448
25031;25031;3607;37.785113;55.744653;1211;0.003299;37.782105;55.743298
25032;25032;4188;37.7884;55.745818;1425;0.003877;37.792227;55.746448
25033;25033;1070;37.784381;55.745553;1211;0.003204;37.782105;55.743298
25034;25034;3227;37.785761;55.743774;1211;0.003687;37.782105;55.743298
25035;25035;3391;37.78486;55.743919;1211;0.002825;37.782105;55.743298
25036;25036;3494;37.783942;55.744071;1211;0.001993;37.782105;55.743298
25037;25037;4048;37.792612;55.745546;1425;0.00098;37.792227;55.746448
25038;25038;3652;37.757092;55.746742;1926;0.004477;37.759388;55.742898
25039;25039;3630;37.762289;55.747943;1927;0.005337;37.762698;55.742622
25040;25040;3468;37.762055;55.747587;1927;0.005007;37.762698;55.742622
25041;25041;3432;37.762262;55.746833;1927;0.004234;37.762698;55.742622
25042;25042;3622;37.760459;55.74654;1926;0.003797;37.759388;55.742898
25043;25043;3453;37.760267;55.746936;1926;0.004133;37.759388;55.742898
25044;25044;3532;37.760431;55.747541;1926;0.004759;37.759388;55.742898
25045;25045;3412;37.763189;55.747637;1927;0.005039;37.762698;55.742622
25046;25046;2632;37.759292;55.748184;1926;0.005287;37.759388;55.742898
25047;25047;3448;37.758586;55.747035;1926;0.004214;37.759388;55.742898
25048;25048;3450;37.756886;55.747143;1926;0.004927;37.759388;55.742898
25049;25049;3441;37.757926;55.747716;1926;0.005034;37.759388;55.742898
25050;25050;3640;37.755406;55.746843;1926;0.005604;37.759388;55.742898
25051;25051;3477;37.755216;55.747249;1926;0.006027;37.759388;55.742898
25052;25052;3073;37.771491;55.745748;367;0.001408;37.770136;55.746131
25053;25053;2570;37.779238;55.745207;1336;0.00197;37.778294;55.746936
25054;25054;3646;37.758786;55.746646;1926;0.003795;37.759388;55.742898
25055;25055;2951;37.773979;55.745714;367;0.003866;37.770136;55.746131
