OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y;NEAR_FC
5019;Москва, Поликарпова ул, д.19, корп.1;45183;37.548294;55.778532;104;0.004084;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5020;Москва, Поликарпова ул, д.19, корп.2;45184;37.547378;55.779079;104;0.005144;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5021;Москва, Поликарпова ул, д.19, корп.2, стр.2;45185;37.547378;55.779079;104;0.005144;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5022;Москва, Поликарпова ул, д.19, стр.3;45186;37.548437;55.778274;104;0.003813;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5023;Москва, Поликарпова ул, д.19, стр.4;45187;37.548437;55.778274;104;0.003813;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5024;Москва, Поликарпова ул, д.19А;45188;37.543596;55.777418;103;0.004006;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5025;Москва, Поликарпова ул, д.19А, стр.1;45189;37.546236;55.777985;104;0.00563;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5026;Москва, Поликарпова ул, д.19А, стр.10;45190;37.546129;55.777307;103;0.005374;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5027;Москва, Поликарпова ул, д.19А, стр.11;45191;37.545553;55.777049;103;0.00478;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5028;Москва, Поликарпова ул, д.19А, стр.12;45192;37.546039;55.776744;103;0.004942;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5029;Москва, Поликарпова ул, д.19А, стр.13;45193;37.545886;55.776699;103;0.004794;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5030;Москва, Поликарпова ул, д.19А, стр.14;45194;37.545886;55.776699;103;0.004794;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5031;Москва, Поликарпова ул, д.19А, стр.15;45195;37.544899;55.776735;103;0.004102;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5032;Москва, Поликарпова ул, д.19А, стр.16;45196;37.543433;55.775894;103;0.002555;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5033;Москва, Поликарпова ул, д.19А, стр.2;45197;37.545294;55.777504;103;0.004944;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5034;Москва, Поликарпова ул, д.19А, стр.20;45198;37.542984;55.775408;103;0.001916;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5035;Москва, Поликарпова ул, д.19А, стр.3;45199;37.544198;55.776926;103;0.003834;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5036;Москва, Поликарпова ул, д.19А, стр.4А;45200;37.543137;55.777412;103;0.003862;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5037;Москва, Поликарпова ул, д.19А, стр.6;45201;37.544;55.777616;103;0.004346;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5038;Москва, Поликарпова ул, д.19А, стр.8;45202;37.545769;55.778315;103;0.005874;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5039;Москва, Поликарпова ул, д.19А, стр.9;45203;37.546659;55.777549;104;0.00509;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5040;Москва, Поликарпова ул, д.21, корп.2;45204;37.546057;55.778673;104;0.006068;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5041;Москва, Поликарпова ул, д.21, корп.3;45205;37.545429;55.77834;103;0.005692;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5042;Москва, Поликарпова ул, д.21, корп.4;45206;37.544917;55.778035;103;0.005155;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5043;Москва, Поликарпова ул, д.23;45207;37.545437;55.779277;103;0.006487;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5044;Москва, Поликарпова ул, д.23А;45208;37.544494;55.782061;103;0.008702;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5045;Москва, Поликарпова ул, д.23Б, корп.1;45209;37.545715;55.780051;104;0.007061;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5046;Москва, Поликарпова ул, д.23Б, корп.2;45210;37.545644;55.77965;104;0.006902;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5047;Москва, Поликарпова ул, д.25;45211;37.543946;55.778405;103;0.005054;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5048;Москва, Поликарпова ул, д.27;45212;37.543677;55.781311;103;0.007784;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5049;Москва, Поликарпова ул, д.9;45213;37.551726;55.776603;104;0.000622;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5050;Москва, Розанова ул, д.12, стр.1;45214;37.538314;55.771256;103;0.004549;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5051;Москва, Розанова ул, д.4;45215;37.542553;55.772906;103;0.000859;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5052;Москва, Розанова ул, д.6;45216;37.539777;55.771955;103;0.002943;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5053;Москва, Хорошёвское шоссе, д.1;45217;37.543523;55.773104;103;0.001471;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5054;Москва, Хорошёвское шоссе, д.11;45218;37.534244;55.775321;31;0.005783;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5055;Москва, Хорошёвское шоссе, д.12, корп.1;45219;37.550449;55.774963;104;0.001497;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5056;Москва, Хорошёвское шоссе, д.12, корп.2;45220;37.550449;55.774963;104;0.001497;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5057;Москва, Хорошёвское шоссе, д.13, корп.3;45221;37.532888;55.775277;31;0.004687;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5058;Москва, Хорошёвское шоссе, д.13А, корп.1;45222;37.530876;55.774983;31;0.003627;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5059;Москва, Хорошёвское шоссе, д.13А, корп.2;45223;37.531442;55.774871;31;0.004008;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5060;Москва, Хорошёвское шоссе, д.13А, корп.3;45224;37.532223;55.774841;31;0.004508;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5061;Москва, Хорошёвское шоссе, д.14;45225;37.548124;55.774239;104;0.003827;37.551513;55.776018;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5062;Москва, Хорошёвское шоссе, д.15;45226;37.533104;55.775716;31;0.004604;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5063;Москва, Хорошёвское шоссе, д.16;45227;37.545688;55.774674;103;0.00366;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5064;Москва, Хорошёвское шоссе, д.16, корп.1;45228;37.545949;55.774663;103;0.00391;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5065;Москва, Хорошёвское шоссе, д.16, корп.2;45229;37.546525;55.774253;103;0.004396;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5066;Москва, Хорошёвское шоссе, д.16, стр.1;45230;37.545949;55.774663;103;0.00391;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5067;Москва, Хорошёвское шоссе, д.17;45231;37.53171;55.775864;31;0.003414;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5068;Москва, Хорошёвское шоссе, д.19;45232;37.530723;55.775489;31;0.003108;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5069;Москва, Хорошёвское шоссе, д.21;45233;37.530058;55.776269;31;0.002116;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5070;Москва, Хорошёвское шоссе, д.21А;45234;37.529403;55.775534;31;0.00269;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5071;Москва, Хорошёвское шоссе, д.22;45235;37.543433;55.774517;103;0.001521;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5072;Москва, Хорошёвское шоссе, д.23, корп.1;45236;37.528629;55.776816;31;0.001531;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5073;Москва, Хорошёвское шоссе, д.23, корп.2;45237;37.528764;55.776238;31;0.002038;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5074;Москва, Хорошёвское шоссе, д.24;45238;37.542312;55.774699;103;0.001035;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5075;Москва, Хорошёвское шоссе, д.27;45239;37.525054;55.777591;31;0.004232;37.52924;55.778221;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5076;Москва, Хорошёвское шоссе, д.32, корп.1;45240;37.541304;55.77516;103;0.001717;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5077;Москва, Хорошёвское шоссе, д.32, корп.2;45241;37.541304;55.77516;103;0.001717;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5078;Москва, Хорошёвское шоссе, д.32, стр.3;45242;37.542221;55.77521;103;0.001536;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5079;Москва, Хорошёвское шоссе, д.32А;45243;37.542221;55.775964;103;0.00229;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5080;Москва, Хорошёвское шоссе, д.34;45244;37.539401;55.77514;103;0.00313;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5081;Москва, Хорошёвское шоссе, д.34А, стр.1;45245;37.539769;55.775534;103;0.003034;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5082;Москва, Хорошёвское шоссе, д.34А, стр.2;45246;37.539769;55.775534;103;0.003034;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5083;Москва, Хорошёвское шоссе, д.34А, стр.5;45247;37.540173;55.775393;103;0.002631;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5084;Москва, Хорошёвское шоссе, д.36А;45248;37.538583;55.775671;103;0.004102;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5085;Москва, Хорошёвское шоссе, д.36Б;45249;37.538817;55.776162;103;0.004172;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5086;Москва, Хорошёвское шоссе, д.38;45250;37.537109;55.776502;103;0.005793;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5087;Москва, Хорошёвское шоссе, д.38А;45251;37.539149;55.777023;103;0.004508;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5088;Москва, Хорошёвское шоссе, д.38Б;45252;37.537109;55.776502;103;0.005793;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5089;Москва, Хорошёвское шоссе, д.5, корп.1;45253;37.540541;55.773945;103;0.001647;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5090;Москва, Хорошёвское шоссе, д.5, корп.2;45254;37.538566;55.774381;103;0.003669;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5091;Москва, Хорошёвское шоссе, д.5, стр.3;45255;37.538205;55.774082;103;0.003981;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5092;Москва, Хорошёвское шоссе, д.7, стр.1;45256;37.537586;55.77483;103;0.004724;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5093;Москва, Хорошёвское шоссе, д.7, стр.2;45257;37.536984;55.774557;103;0.005257;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5094;Москва, Хорошёвское шоссе, д.9;45258;37.535853;55.775251;103;0.006507;37.542167;55.773675;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5095;Москва, 800-летия Москвы ул, д.28;45259;37.562855;55.87956;117;0.001971;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5096;Москва, Дубнинская ул, д.28;45260;37.559046;55.875798;7;0.003645;37.555452;55.875192;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5097;Москва, 800-летия Москвы ул, д.24;45261;37.558885;55.879415;13;0.002442;37.558363;55.881801;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5098;Москва, 800-летия Москвы ул, д.26, корп.1;45262;37.560332;55.879728;54;0.002735;37.562151;55.881771;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5099;Москва, 800-летия Москвы ул, д.26, корп.2;45263;37.559989;55.878324;117;0.002871;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5100;Москва, 800-летия Москвы ул, д.28, корп.1;45264;37.562855;55.87956;117;0.001971;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5101;Москва, 800-летия Москвы ул, д.28, корп.2;45265;37.562488;55.878353;117;0.000811;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5102;Москва, 800-летия Москвы ул, д.28, корп.3;45266;37.56149;55.878388;117;0.001504;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5103;Москва, 800-летия Москвы ул, д.30;45267;37.564096;55.879591;117;0.0024;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5104;Москва, 800-летия Москвы ул, д.32;45268;37.565515;55.879379;117;0.003277;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5105;Москва, Дубнинская ул, д.28, корп.1;45269;37.559046;55.875798;7;0.003645;37.555452;55.875192;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5106;Москва, Дубнинская ул, д.28, корп.2;45270;37.55929;55.876546;117;0.00363;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5107;Москва, Дубнинская ул, д.28, корп.3;45271;37.560682;55.876566;117;0.002323;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5108;Москва, Дубнинская ул, д.28, корп.4;45272;37.558203;55.875116;39;0.002656;37.555895;55.873801;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5109;Москва, Дубнинская ул, д.30Б;45273;37.561373;55.877097;117;0.001478;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5110;Москва, Керамический проезд, д.55, корп.1;45274;37.566367;55.877617;119;0.003402;37.563283;55.876182;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5111;Москва, Керамический проезд, д.57, корп.3;45275;37.563888;55.878525;117;0.001459;37.562767;55.877592;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5112;Москва, Берёзовой Рощи проезд, д.10;45276;37.51917;55.788939;96;0.007702;37.520611;55.796507;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5113;Москва, Берёзовой Рощи проезд, д.2;45277;37.520761;55.785255;140;0.007626;37.513284;55.783753;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5114;Москва, Берёзовой Рощи проезд, д.4;45278;37.520221;55.786759;140;0.007561;37.513284;55.783753;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5115;Москва, Берёзовой Рощи проезд, д.6;45279;37.5198;55.787279;140;0.007409;37.513284;55.783753;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5116;Москва, Берёзовой Рощи проезд, д.8;45280;37.519467;55.787811;140;0.007395;37.513284;55.783753;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5117;Москва, Гризодубовой ул, д.2;45281;37.531936;55.782572;118;0.001769;37.531423;55.784266;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5118;Москва, Гризодубовой ул, д.4, корп.1;45282;37.528127;55.78321;151;0.001061;37.528589;55.784166;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5119;Москва, Гризодубовой ул, д.4, корп.2;45283;37.52554;55.78371;151;0.003082;37.528589;55.784166;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5120;Москва, Гризодубовой ул, д.4, корп.3;45284;37.523177;55.784621;151;0.005431;37.528589;55.784166;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5121;Москва, Гризодубовой ул, д.4, корп.4;45285;37.521381;55.785711;151;0.007371;37.528589;55.784166;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5122;Москва, Ходынский бульв., д.1;45286;37.540738;55.788161;122;0.008994;37.545111;55.796022;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5123;Москва, Ходынский бульв., д.11;45287;37.526015;55.784967;151;0.002694;37.528589;55.784166;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5124;Москва, Ходынский бульв., д.13;45288;37.524094;55.78572;151;0.004756;37.528589;55.784166;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5125;Москва, Ходынский бульв., д.15;45289;37.522459;55.785796;151;0.006343;37.528589;55.784166;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5126;Москва, Ходынский бульв., д.17;45290;37.521345;55.787183;151;0.007847;37.528589;55.784166;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5127;Москва, Ходынский бульв., д.19;45291;37.520733;55.78858;96;0.007926;37.520611;55.796507;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5128;Москва, Ходынский бульв., д.2, стр.1;45292;37.539554;55.788733;122;0.009165;37.545111;55.796022;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5129;Москва, Ходынский бульв., д.3;45293;37.539804;55.786602;118;0.008701;37.531423;55.784266;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5130;Москва, Ходынский бульв., д.5, корп.1;45294;37.534568;55.784769;118;0.003184;37.531423;55.784266;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5131;Москва, Ходынский бульв., д.5, корп.2;45295;37.534378;55.784313;118;0.002956;37.531423;55.784266;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5132;Москва, Ходынский бульв., д.5, корп.3;45296;37.533867;55.783818;118;0.002484;37.531423;55.784266;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5133;Москва, Ходынский бульв., д.5, корп.4;45297;37.533525;55.783352;118;0.002293;37.531423;55.784266;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5134;Москва, Ходынский бульв., д.9;45298;37.528333;55.784525;151;0.000441;37.528589;55.784166;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5135;Москва, Дубнинская ул, д.26, корп.1;45299;37.560142;55.87449;119;0.003566;37.563283;55.876182;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5136;Москва, Дубнинская ул, д.26, корп.2;45300;37.560871;55.875612;119;0.002478;37.563283;55.876182;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5137;Москва, Дубнинская ул, д.26, корп.3;45301;37.560789;55.875127;119;0.002707;37.563283;55.876182;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5138;Москва, Дубнинская ул, д.26, корп.4;45302;37.562398;55.875732;119;0.000992;37.563283;55.876182;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5139;Москва, Дубнинская ул, д.26, корп.5;45303;37.561822;55.874899;119;0.001942;37.563283;55.876182;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5140;Москва, Керамический проезд, д.45, корп.2;45304;37.567823;55.872026;121;0.001793;37.566166;55.872711;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5141;Москва, Керамический проезд, д.47, корп.1;45305;37.568308;55.872885;121;0.00215;37.566166;55.872711;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5142;Москва, Керамический проезд, д.47, корп.2;45306;37.567033;55.873587;121;0.001232;37.566166;55.872711;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
5143;Москва, Керамический проезд, д.49, корп.1;45307;37.567535;55.874803;121;0.002501;37.566166;55.872711;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
