OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y;NEAR_FC
2506;Москва, Ангарская ул, д.23, корп.2;42670;37.516135;55.877823;94;0.002182;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2507;Москва, Ангарская ул, д.23, корп.3;42671;37.5175;55.87802;94;0.00346;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2508;Москва, Ангарская ул, д.23, корп.4;42672;37.517858;55.877671;127;0.003496;37.519174;55.874432;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2509;Москва, Ангарская ул, д.23, корп.5;42673;37.51653;55.878142;93;0.002507;37.514062;55.878588;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2510;Москва, Ангарская ул, д.25;42674;37.518515;55.877197;127;0.002843;37.519174;55.874432;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2511;Москва, Ангарская ул, д.27;42675;37.518954;55.877829;127;0.003404;37.519174;55.874432;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2512;Москва, Ангарская ул, д.27А;42676;37.518505;55.878505;127;0.004128;37.519174;55.874432;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2513;Москва, Ангарская ул, д.29;42677;37.519754;55.878091;71;0.003699;37.520674;55.874507;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2514;Москва, Ангарская ул, д.3;42678;37.511292;55.871597;94;0.005817;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2515;Москва, Ангарская ул, д.31;42679;37.520581;55.878344;71;0.003838;37.520674;55.874507;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2516;Москва, Ангарская ул, д.33;42680;37.521586;55.878191;71;0.003796;37.520674;55.874507;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2517;Москва, Ангарская ул, д.5;42681;37.512182;55.872359;94;0.004712;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2518;Москва, Ангарская ул, д.7, корп.1;42682;37.512982;55.87288;94;0.003906;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2519;Москва, Ангарская ул, д.7, корп.2;42683;37.512675;55.873257;94;0.003687;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2520;Москва, Базовская ул, д.10;42684;37.511374;55.876091;94;0.003035;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2521;Москва, Базовская ул, д.12;42685;37.511023;55.87698;94;0.003385;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2522;Москва, Базовская ул, д.14;42686;37.512424;55.877197;94;0.002064;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2523;Москва, Базовская ул, д.20;42687;37.51228;55.878333;93;0.001799;37.514062;55.878588;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2524;Москва, Базовская ул, д.22;42688;37.515335;55.88047;61;0.001851;37.514066;55.879122;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2525;Москва, Базовская ул, д.22А;42689;37.515343;55.879636;61;0.001377;37.514066;55.879122;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2526;Москва, Базовская ул, д.22Б;42690;37.51634;55.879571;61;0.002318;37.514066;55.879122;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2527;Москва, Базовская ул, д.22В;42691;37.517337;55.87858;93;0.003276;37.514062;55.878588;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2528;Москва, Базовская ул, д.22Г;42692;37.516187;55.878742;93;0.002131;37.514062;55.878588;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2529;Москва, Базовская ул, д.24;42693;37.516187;55.881152;61;0.002936;37.514066;55.879122;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2530;Москва, Базовская ул, д.24Б;42694;37.516763;55.880096;61;0.002867;37.514066;55.879122;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2531;Москва, Базовская ул, д.24В;42695;37.517921;55.879307;61;0.00386;37.514066;55.879122;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2532;Москва, Базовская ул, д.24Г;42696;37.518794;55.879591;85;0.004012;37.521849;55.882193;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2533;Москва, Базовская ул, д.26;42697;37.517059;55.881793;61;0.004012;37.514066;55.879122;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2534;Москва, Базовская ул, д.4, корп.1;42698;37.507376;55.874545;94;0.007277;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2535;Москва, Базовская ул, д.4А;42699;37.508104;55.873935;94;0.006789;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2536;Москва, Базовская ул, д.4Б;42700;37.508589;55.874353;94;0.006184;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2537;Москва, Базовская ул, д.6/27;42701;37.508355;55.875314;94;0.006144;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2538;Москва, Весенняя ул, д.17/9;42702;37.513493;55.873329;94;0.003319;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2539;Москва, Весенняя ул, д.20;42703;37.510655;55.875299;94;0.00392;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2540;Москва, Весенняя ул, д.25, корп.1;42704;37.50963;55.875142;94;0.004945;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2541;Москва, Весенняя ул, д.25, корп.2;42705;37.509226;55.874814;94;0.005428;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2542;Москва, Коровинское шоссе, д.27;42706;37.522;55.878702;85;0.003493;37.521849;55.882193;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2543;Москва, Коровинское шоссе, д.29;42707;37.521282;55.879403;85;0.002846;37.521849;55.882193;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2544;Москва, Коровинское шоссе, д.29, корп.1;42708;37.520159;55.880085;85;0.002701;37.521849;55.882193;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2545;Москва, Коровинское шоссе, д.29А;42709;37.520411;55.879122;85;0.003391;37.521849;55.882193;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2546;Москва, Коровинское шоссе, д.29Б;42710;37.519764;55.87891;85;0.003889;37.521849;55.882193;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2547;Москва, Коровинское шоссе, д.31;42711;37.519637;55.880995;85;0.002514;37.521849;55.882193;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2548;Москва, Коровинское шоссе, д.31А;42712;37.518695;55.880691;85;0.003492;37.521849;55.882193;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2549;Москва, Коровинское шоссе, д.33;42713;37.518918;55.881697;85;0.002971;37.521849;55.882193;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2550;Москва, Новая ул, д.1;42714;37.50901;55.873233;94;0.006298;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2551;Москва, Новая ул, д.21;42715;37.514203;55.877591;93;0.001005;37.514062;55.878588;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2552;Москва, Новая ул, д.22;42716;37.515551;55.877293;94;0.0014;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2553;Москва, Новая ул, д.5;42717;37.510484;55.874621;94;0.004335;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2554;Москва, Новая ул, д.9;42718;37.512568;55.876399;94;0.001814;37.514378;55.876529;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2555;Москва, Дыбенко ул, д.10, корп.1;42719;37.487262;55.869678;63;0.003541;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2556;Москва, Дыбенко ул, д.12;42720;37.485214;55.869884;63;0.005206;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2557;Москва, Дыбенко ул, д.14, корп.1;42721;37.485071;55.870768;63;0.005069;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2558;Москва, Дыбенко ул, д.14, корп.2;42722;37.486005;55.87053;63;0.004236;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2559;Москва, Дыбенко ул, д.14, корп.3;42723;37.486911;55.871333;63;0.003151;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2560;Москва, Дыбенко ул, д.16, корп.1;42724;37.48533;55.871384;63;0.004707;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2561;Москва, Дыбенко ул, д.18, корп.1;42725;37.487173;55.871894;63;0.002836;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2562;Москва, Дыбенко ул, д.18, корп.2;42726;37.487173;55.871894;63;0.002836;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2563;Москва, Дыбенко ул, д.2;42727;37.486696;55.867359;65;0.003222;37.489713;55.866225;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2564;Москва, Дыбенко ул, д.2, корп.1;42728;37.48817;55.8685;65;0.002749;37.489713;55.866225;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2565;Москва, Дыбенко ул, д.20;42729;37.484604;55.871809;63;0.005406;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2566;Москва, Дыбенко ул, д.22, корп.1;42730;37.484568;55.87241;63;0.005463;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2567;Москва, Дыбенко ул, д.22, корп.2;42731;37.485421;55.872283;63;0.004602;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2568;Москва, Дыбенко ул, д.22, корп.3;42732;37.486642;55.872596;63;0.003434;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2569;Москва, Дыбенко ул, д.26, корп.1;42733;37.486239;55.873919;63;0.00427;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2570;Москва, Дыбенко ул, д.26, корп.2;42734;37.486239;55.873919;63;0.00427;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2571;Москва, Дыбенко ул, д.26, корп.3;42735;37.486157;55.873132;63;0.004038;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2572;Москва, Дыбенко ул, д.28;42736;37.484046;55.873712;63;0.006227;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2573;Москва, Дыбенко ул, д.30, корп.1;42737;37.485025;55.874707;63;0.005712;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2574;Москва, Дыбенко ул, д.30, корп.2;42738;37.486031;55.874769;63;0.004895;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2575;Москва, Дыбенко ул, д.32, корп.1;42739;37.485385;55.875455;63;0.005823;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2576;Москва, Дыбенко ул, д.32, корп.2;42740;37.485385;55.875455;63;0.005823;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2577;Москва, Дыбенко ул, д.34;42741;37.483526;55.875712;63;0.007513;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2578;Москва, Дыбенко ул, д.36, корп.1;42742;37.484558;55.875829;63;0.006709;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2579;Москва, Дыбенко ул, д.36, корп.1, стр.1;42743;37.48499;55.875829;63;0.006364;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2580;Москва, Дыбенко ул, д.36, корп.2;42744;37.484558;55.875829;63;0.006709;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2581;Москва, Дыбенко ул, д.36, корп.3;42745;37.485969;55.876495;63;0.006107;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2582;Москва, Дыбенко ул, д.36, корп.3, стр.1;42746;37.486579;55.876122;63;0.005427;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2583;Москва, Дыбенко ул, д.36, корп.4;42747;37.485806;55.877156;63;0.006718;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2584;Москва, Дыбенко ул, д.36, корп.4, стр.2;42748;37.485806;55.877156;63;0.006718;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2585;Москва, Дыбенко ул, д.4;42749;37.48579;55.867979;65;0.004297;37.489713;55.866225;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2586;Москва, Дыбенко ул, д.40;42750;37.484038;55.876763;63;0.007691;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2587;Москва, Дыбенко ул, д.42;42751;37.483184;55.877561;63;0.008857;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2588;Москва, Дыбенко ул, д.44;42752;37.483409;55.878319;63;0.009196;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2589;Москва, Дыбенко ул, д.6, корп.1;42753;37.485842;55.868435;65;0.004456;37.489713;55.866225;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2590;Москва, Дыбенко ул, д.6, корп.2;42754;37.486642;55.868475;65;0.003806;37.489713;55.866225;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2591;Москва, Дыбенко ул, д.6, корп.3;42755;37.487873;55.869334;63;0.003349;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2592;Москва, Зеленоградская ул, д.17;42756;37.501832;55.87002;100;0.007276;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2593;Москва, Зеленоградская ул, д.17, корп.1;42757;37.499713;55.870298;100;0.00517;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2594;Москва, Зеленоградская ул, д.17, корп.3;42758;37.498842;55.870687;100;0.004221;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2595;Москва, Зеленоградская ул, д.17, корп.4;42759;37.500863;55.869924;100;0.00638;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2596;Москва, Зеленоградская ул, д.17, корп.5;42760;37.499721;55.871656;100;0.0049;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2597;Москва, Зеленоградская ул, д.19;42761;37.498715;55.872354;100;0.003897;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2598;Москва, Зеленоградская ул, д.19, корп.1;42762;37.497548;55.871284;100;0.002809;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2599;Москва, Зеленоградская ул, д.21;42763;37.497198;55.872314;100;0.002383;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2600;Москва, Зеленоградская ул, д.21, корп.1;42764;37.496649;55.872955;100;0.002046;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2601;Москва, Зеленоградская ул, д.21, корп.2;42765;37.496505;55.871536;100;0.001738;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2602;Москва, Зеленоградская ул, д.21, корп.3;42766;37.49682;55.871031;100;0.002215;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2603;Москва, Зеленоградская ул, д.23;42767;37.495464;55.87341;100;0.001533;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2604;Москва, Зеленоградская ул, д.23, корп.1;42768;37.495751;55.87241;100;0.001;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2605;Москва, Зеленоградская ул, д.23, корп.2;42769;37.494853;55.872066;100;0.000058;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2606;Москва, Зеленоградская ул, д.23, корп.3;42770;37.495392;55.871496;100;0.00076;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2607;Москва, Зеленоградская ул, д.23А;42771;37.496991;55.873414;100;0.002573;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2608;Москва, Зеленоградская ул, д.25, корп.1;42772;37.494413;55.873112;100;0.001177;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2609;Москва, Зеленоградская ул, д.25, корп.2;42773;37.494358;55.872515;100;0.000692;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2610;Москва, Зеленоградская ул, д.25, корп.4;42774;37.493344;55.871713;43;0.001065;37.493028;55.870695;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2611;Москва, Зеленоградская ул, д.25А;42775;37.495418;55.874046;100;0.002116;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2612;Москва, Зеленоградская ул, д.27, корп.1;42776;37.49268;55.872944;43;0.002276;37.493028;55.870695;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2613;Москва, Зеленоградская ул, д.27, корп.2;42777;37.49268;55.872944;43;0.002276;37.493028;55.870695;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2614;Москва, Зеленоградская ул, д.27, корп.4;42778;37.491099;55.872596;63;0.001285;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2615;Москва, Зеленоградская ул, д.27А;42779;37.494;55.874809;100;0.002918;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2616;Москва, Зеленоградская ул, д.29;42780;37.4925;55.873834;100;0.00296;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2617;Москва, Зеленоградская ул, д.31, корп.1;42781;37.493056;55.875076;100;0.003542;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2618;Москва, Зеленоградская ул, д.31, корп.2;42782;37.492355;55.874561;63;0.003536;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2619;Москва, Зеленоградская ул, д.31, корп.3;42783;37.491853;55.875091;63;0.003673;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2620;Москва, Зеленоградская ул, д.31, корп.4;42784;37.491081;55.874516;63;0.002813;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2621;Москва, Зеленоградская ул, д.31, корп.5;42785;37.490101;55.874278;63;0.002365;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2622;Москва, Зеленоградская ул, д.31, корп.6;42786;37.490281;55.873707;63;0.001813;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2623;Москва, Зеленоградская ул, д.33, корп.1;42787;37.491223;55.875949;63;0.004213;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2624;Москва, Зеленоградская ул, д.33, корп.2;42788;37.49038;55.875167;63;0.003274;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2625;Москва, Зеленоградская ул, д.33, корп.3;42789;37.488332;55.87402;63;0.002692;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2626;Москва, Зеленоградская ул, д.33, корп.6;42790;37.488422;55.872576;63;0.001719;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2627;Москва, Зеленоградская ул, д.33, корп.7;42791;37.487396;55.873188;63;0.002905;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2628;Москва, Зеленоградская ул, д.35, корп.1;42792;37.490003;55.876495;63;0.004581;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2629;Москва, Зеленоградская ул, д.35, корп.2;42793;37.490029;55.875975;63;0.004061;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2630;Москва, Зеленоградская ул, д.35, корп.3;42794;37.488924;55.875763;63;0.003997;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2631;Москва, Зеленоградская ул, д.35, корп.4;42795;37.489022;55.875076;63;0.003312;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2632;Москва, Зеленоградская ул, д.35, корп.5;42796;37.487856;55.875485;63;0.004169;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2633;Москва, Зеленоградская ул, д.37;42797;37.487802;55.876242;63;0.004858;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2634;Москва, Зеленоградская ул, д.39, корп.1;42798;37.487155;55.877521;63;0.00629;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2635;Москва, Зеленоградская ул, д.39, корп.2;42799;37.487155;55.877521;63;0.00629;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2636;Москва, Зеленоградская ул, д.43;42800;37.485484;55.878066;63;0.007636;37.490009;55.871915;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2637;Москва, Зеленоградская ул, д.45;42801;37.484297;55.878576;28;0.008766;37.491729;55.883227;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2638;Москва, Клинская ул, д.10, корп.1;42802;37.496586;55.869738;100;0.002871;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2639;Москва, Клинская ул, д.10, корп.2;42803;37.496874;55.870248;100;0.002697;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2640;Москва, Клинская ул, д.10, корп.3;42804;37.498167;55.870284;100;0.003755;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2641;Москва, Клинская ул, д.10, корп.4;42805;37.49602;55.870329;100;0.002059;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2642;Москва, Клинская ул, д.10, стр.2;42806;37.496093;55.869767;100;0.002573;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2643;Москва, Клинская ул, д.11;42807;37.499129;55.866758;26;0.005799;37.503022;55.862459;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2644;Москва, Клинская ул, д.12;42808;37.495787;55.86907;100;0.003091;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2645;Москва, Клинская ул, д.14, корп.1;42809;37.495275;55.870934;100;0.001164;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2646;Москва, Клинская ул, д.14, корп.2;42810;37.495177;55.86988;100;0.002159;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
2647;Москва, Клинская ул, д.15;42811;37.497378;55.867844;100;0.004883;37.494834;55.872012;D:\GROSHKOV\Dropbox\ВШУ\hse\layers\SAO.gdb\schools_point_sao
