"OBJECTID";"ADDRESS";"ID";"POINT_X";"POINT_Y";"NEAR_FID";"NEAR_DIST";"NEAR_X";"NEAR_Y"
6127;"Москва, Большая Косинская ул, д.162";6126;37,848170;55,730482;224;0,004792;37,852345;55,732836
6128;"Москва, Большая Косинская ул, д.162А";6127;37,848583;55,730618;224;0,004367;37,852345;55,732836
6129;"Москва, Большая Косинская ул, д.162Б";6128;37,849131;55,730836;224;0,003785;37,852345;55,732836
6130;"Москва, Большая Косинская ул, д.165А, корп.2";6129;37,848170;55,730482;224;0,004792;37,852345;55,732836
6131;"Москва, Большая Косинская ул, д.17";6130;37,855635;55,715941;210;0,003919;37,852625;55,713430
6132;"Москва, Большая Косинская ул, д.19";6131;37,856380;55,716433;247;0,003443;37,858671;55,719004
6133;"Москва, Большая Косинская ул, д.20, корп.2";6132;37,856425;55,712954;210;0,003829;37,852625;55,713430
6134;"Москва, Большая Косинская ул, д.21";6133;37,855590;55,716448;247;0,004003;37,858671;55,719004
6135;"Москва, Большая Косинская ул, д.23А";6134;37,856147;55,717300;247;0,003045;37,858671;55,719004
6136;"Москва, Большая Косинская ул, д.24";6135;37,857027;55,714942;247;0,004382;37,858671;55,719004
6137;"Москва, Большая Косинская ул, д.26";6136;37,856461;55,715530;247;0,004117;37,858671;55,719004
6138;"Москва, Большая Косинская ул, д.26А";6137;37,856551;55,715763;247;0,003872;37,858671;55,719004
6139;"Москва, Большая Косинская ул, д.26Б";6138;37,856740;55,715920;247;0,003638;37,858671;55,719004
6140;"Москва, Большая Косинская ул, д.28";6139;37,856893;55,716062;247;0,003437;37,858671;55,719004
6141;"Москва, Большая Косинская ул, д.28А";6140;37,857683;55,715560;247;0,003582;37,858671;55,719004
6142;"Москва, Большая Косинская ул, д.28Б";6141;37,858032;55,715459;247;0,003601;37,858671;55,719004
6143;"Москва, Большая Косинская ул, д.30Б";6142;37,858456;55,715697;247;0,003313;37,858671;55,719004
6144;"Москва, Большая Косинская ул, д.30В";6143;37,858456;55,715697;247;0,003313;37,858671;55,719004
6145;"Москва, Большая Косинская ул, д.32";6144;37,857448;55,716007;247;0,003236;37,858671;55,719004
6146;"Москва, Большая Косинская ул, д.34";6145;37,858571;55,716443;247;0,002562;37,858671;55,719004
6147;"Москва, Большая Косинская ул, д.34А";6146;37,858833;55,716215;247;0,002793;37,858671;55,719004
6148;"Москва, Большая Косинская ул, д.34Б";6147;37,859417;55,715870;247;0,003221;37,858671;55,719004
6149;"Москва, Большая Косинская ул, д.34В";6148;37,859614;55,715712;247;0,003424;37,858671;55,719004
6150;"Москва, Большая Косинская ул, д.34Г";6149;37,860010;55,715418;247;0,003827;37,858671;55,719004
6151;"Москва, Большая Косинская ул, д.36";6150;37,857971;55,717036;247;0,002088;37,858671;55,719004
6152;"Москва, Большая Косинская ул, д.38";6151;37,859200;55,718415;247;0,000792;37,858671;55,719004
6153;"Москва, Большая Косинская ул, д.43";6152;37,857962;55,720596;247;0,001742;37,858671;55,719004
6154;"Москва, Большая Косинская ул, д.44";6153;37,859264;55,719191;247;0,000621;37,858671;55,719004
6155;"Москва, Большая Косинская ул, д.47";6154;37,857620;55,721128;247;0,002369;37,858671;55,719004
6156;"Москва, Большая Косинская ул, д.48";6155;37,859965;55,719262;247;0,001319;37,858671;55,719004
6157;"Москва, Большая Косинская ул, д.49";6156;37,857378;55,721387;247;0,002711;37,858671;55,719004
6158;"Москва, Большая Косинская ул, д.50";6157;37,859731;55,719536;247;0,001186;37,858671;55,719004
6159;"Москва, Большая Косинская ул, д.51";6158;37,857242;55,721579;247;0,002944;37,858671;55,719004
6160;"Москва, Большая Косинская ул, д.52";6159;37,860252;55,719637;247;0,001703;37,858671;55,719004
6161;"Москва, Большая Косинская ул, д.53";6160;37,856991;55,721797;247;0,003259;37,858671;55,719004
6162;"Москва, Большая Косинская ул, д.54";6161;37,859929;55,719865;247;0,001524;37,858671;55,719004
6163;"Москва, Большая Косинская ул, д.55";6162;37,856919;55,721990;247;0,003462;37,858671;55,719004
6164;"Москва, Большая Косинская ул, д.56";6163;37,858680;55,719774;247;0,000770;37,858671;55,719004
6165;"Москва, Большая Косинская ул, д.57";6164;37,856488;55,721853;247;0,003589;37,858671;55,719004
6166;"Москва, Большая Косинская ул, д.58";6165;37,858680;55,719987;247;0,000983;37,858671;55,719004
6167;"Москва, Большая Косинская ул, д.59";6166;37,856632;55,722147;247;0,003746;37,858671;55,719004
6168;"Москва, Большая Косинская ул, д.60";6167;37,860818;55,720083;247;0,002402;37,858671;55,719004
6169;"Москва, Большая Косинская ул, д.62";6168;37,858680;55,720180;247;0,001176;37,858671;55,719004
6170;"Москва, Большая Косинская ул, д.63";6169;37,856407;55,722142;247;0,003869;37,858671;55,719004
6171;"Москва, Большая Косинская ул, д.64";6170;37,858644;55,720347;247;0,001343;37,858671;55,719004
6172;"Москва, Большая Косинская ул, д.69";6171;37,856066;55,722482;247;0,004345;37,858671;55,719004
6173;"Москва, Большая Косинская ул, д.7/2";6172;37,854413;55,714024;210;0,001884;37,852625;55,713430
6174;"Москва, Большая Косинская ул, д.70";6173;37,858571;55,720560;247;0,001559;37,858671;55,719004
6175;"Москва, Большая Косинская ул, д.72";6174;37,858608;55,720706;247;0,001704;37,858671;55,719004
6176;"Москва, Большая Косинская ул, д.73";6175;37,855922;55,722548;247;0,004485;37,858671;55,719004
6177;"Москва, Большая Косинская ул, д.74";6176;37,858501;55,720880;247;0,001883;37,858671;55,719004
6178;"Москва, Большая Косинская ул, д.76";6177;37,859129;55,721037;247;0,002083;37,858671;55,719004
6179;"Москва, Большая Косинская ул, д.78";6178;37,858393;55,721163;247;0,002176;37,858671;55,719004
6180;"Москва, Большая Косинская ул, д.79";6179;37,855617;55,722837;247;0,004900;37,858671;55,719004
6181;"Москва, Большая Косинская ул, д.80";6180;37,858348;55,721336;247;0,002354;37,858671;55,719004
6182;"Москва, Большая Косинская ул, д.81";6181;37,855446;55,722771;247;0,004958;37,858671;55,719004
6183;"Москва, Большая Косинская ул, д.82";6182;37,858060;55,721681;247;0,002745;37,858671;55,719004
6184;"Москва, Большая Косинская ул, д.83";6183;37,855294;55,723009;247;0,005238;37,858671;55,719004
6185;"Москва, Большая Косинская ул, д.84";6184;37,858599;55,721858;247;0,002854;37,858671;55,719004
6186;"Москва, Большая Косинская ул, д.85";6185;37,855060;55,723181;247;0,005521;37,858671;55,719004
6187;"Москва, Большая Косинская ул, д.86";6186;37,857890;55,721894;247;0,002993;37,858671;55,719004
6188;"Москва, Большая Косинская ул, д.88";6187;37,857629;55,722056;247;0,003224;37,858671;55,719004
6189;"Москва, Большая Косинская ул, д.89";6188;37,854799;55,723327;247;0,005804;37,858671;55,719004
6190;"Москва, Большая Косинская ул, д.9";6189;37,854737;55,714511;210;0,002372;37,852625;55,713430
6191;"Москва, Большая Косинская ул, д.90, стр.1";6190;37,857432;55,722142;247;0,003373;37,858671;55,719004
6192;"Москва, Большая Косинская ул, д.90, стр.2";6191;37,857539;55,722193;247;0,003383;37,858671;55,719004
6193;"Москва, Большая Косинская ул, д.91";6192;37,854512;55,723410;247;0,006058;37,858671;55,719004
6194;"Москва, Большая Косинская ул, д.92";6193;37,857234;55,722396;247;0,003683;37,858671;55,719004
6195;"Москва, Большая Косинская ул, д.93";6194;37,854377;55,723486;247;0,006206;37,858671;55,719004
6196;"Москва, Большая Косинская ул, д.94";6195;37,857018;55,722522;247;0,003886;37,858671;55,719004
6197;"Москва, Большая Косинская ул, д.95";6196;37,853739;55,723166;247;0,006453;37,858671;55,719004
6198;"Москва, Большая Косинская ул, д.96";6197;37,856821;55,722639;247;0,004078;37,858671;55,719004
6199;"Москва, Большая Косинская ул, д.97";6198;37,853747;55,723288;247;0,006525;37,858671;55,719004
6200;"Москва, Большая Косинская ул, д.98";6199;37,856839;55,722700;247;0,004125;37,858671;55,719004
6201;"Москва, Большая Косинская ул, д.9А";6200;37,854251;55,714693;210;0,002058;37,852625;55,713430
6202;"Москва, Ветлужская ул, д.1";6201;37,860764;55,719232;247;0,002105;37,858671;55,719004
6203;"Москва, Ветлужская ул, д.10";6202;37,861573;55,720525;247;0,003276;37,858671;55,719004
6204;"Москва, Ветлужская ул, д.10, корп.1";6203;37,861016;55,720509;247;0,002786;37,858671;55,719004
6205;"Москва, Ветлужская ул, д.11";6204;37,860207;55,720662;247;0,002260;37,858671;55,719004
6206;"Москва, Ветлужская ул, д.11А";6205;37,860055;55,720874;247;0,002326;37,858671;55,719004
6207;"Москва, Ветлужская ул, д.12";6206;37,861106;55,720748;247;0,002995;37,858671;55,719004
6208;"Москва, Ветлужская ул, д.13";6207;37,860368;55,721072;247;0,002675;37,858671;55,719004
