OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
5001;Москва, Большая Семёновская ул, д.27, корп.1;5001;37.708922;55.782309;204;0.003052;37.706144;55.783574
5002;Москва, Большая Семёновская ул, д.27, корп.2;5002;37.708149;55.782537;204;0.002257;37.706144;55.783574
5003;Москва, Большая Семёновская ул, д.29/2;5003;37.710045;55.782208;204;0.004133;37.706144;55.783574
5004;Москва, Большая Семёновская ул, д.31, корп.1;5004;37.710449;55.782486;204;0.00444;37.706144;55.783574
5005;Москва, Большая Семёновская ул, д.31, корп.2;5005;37.711051;55.782496;204;0.005024;37.706144;55.783574
5006;Москва, Буженинова ул, д.22;5006;37.709021;55.790276;193;0.004424;37.713114;55.791956
5007;Москва, Буженинова ул, д.26/6;5007;37.709299;55.791283;193;0.003873;37.713114;55.791956
5008;Москва, Девятая Рота ул, д.14;5008;37.712632;55.791116;193;0.000968;37.713114;55.791956
5009;Москва, Девятая Рота ул, д.15;5009;37.712183;55.791946;193;0.000931;37.713114;55.791956
5010;Москва, Девятая Рота ул, д.17;5010;37.711779;55.792291;193;0.001376;37.713114;55.791956
5011;Москва, Девятая Рота ул, д.2;5011;37.711869;55.788722;193;0.003465;37.713114;55.791956
5012;Москва, Девятая Рота ул, д.2, корп.1;5012;37.712327;55.788221;193;0.003817;37.713114;55.791956
5013;Москва, Девятая Рота ул, д.2, корп.2;5013;37.71362;55.7885;193;0.003492;37.713114;55.791956
5014;Москва, Девятая Рота ул, д.25;5014;37.712704;55.792711;193;0.000859;37.713114;55.791956
5015;Москва, Девятая Рота ул, д.27;5015;37.712866;55.793161;193;0.00123;37.713114;55.791956
5016;Москва, Мажоров пер, д.8;5016;37.712111;55.782673;204;0.006034;37.706144;55.783574
5017;Москва, Малая Семёновская ул, д.15/17, корп.1;5017;37.717142;55.785604;14;0.005854;37.721087;55.781278
5018;Москва, Малая Семёновская ул, д.15/17, корп.2;5018;37.715318;55.786318;193;0.006053;37.713114;55.791956
5019;Москва, Малая Семёновская ул, д.15/17, корп.3;5019;37.716396;55.785782;14;0.006503;37.721087;55.781278
5020;Москва, Малая Семёновская ул, д.15/17, корп.4;5020;37.714941;55.78565;193;0.006565;37.713114;55.791956
5021;Москва, Малая Семёновская ул, д.15/17, корп.5;5021;37.716405;55.786394;193;0.006462;37.713114;55.791956
5022;Москва, Малая Семёновская ул, д.15/17, корп.6;5022;37.716944;55.786455;14;0.00663;37.721087;55.781278
5023;Москва, Медовый пер, д.12;5023;37.710314;55.783782;204;0.004175;37.706144;55.783574
5024;Москва, Медовый пер, д.6;5024;37.710969;55.782966;204;0.004864;37.706144;55.783574
5025;Москва, Медовый пер, д.8;5025;37.710144;55.78319;204;0.004018;37.706144;55.783574
5026;Москва, Потешная ул, д.10;5026;37.703865;55.799001;12;0.00179;37.705414;55.799899
5027;Москва, Потешная ул, д.12;5027;37.703532;55.799846;12;0.001882;37.705414;55.799899
5028;Москва, Потешная ул, д.14;5028;37.703218;55.80071;12;0.002341;37.705414;55.799899
5029;Москва, Потешная ул, д.16;5029;37.702849;55.801657;12;0.003109;37.705414;55.799899
5030;Москва, Потешная ул, д.2;5030;37.705095;55.79643;192;0.002861;37.707378;55.798155
5031;Москва, Потешная ул, д.8;5031;37.704026;55.79847;12;0.001992;37.705414;55.799899
5032;Москва, Преображенская пл, д.4;5032;37.709928;55.794528;193;0.004094;37.713114;55.791956
5033;Москва, Преображенская пл, д.6;5033;37.71115;55.794831;193;0.003481;37.713114;55.791956
5034;Москва, Преображенская ул, д.2;5034;37.705859;55.794553;192;0.003909;37.707378;55.798155
5035;Москва, Преображенская ул, д.2, корп.1;5035;37.706739;55.794922;192;0.003295;37.707378;55.798155
5036;Москва, Преображенская ул, д.4;5036;37.707;55.794376;192;0.003797;37.707378;55.798155
5037;Москва, Преображенская ул, д.5/7;5037;37.706676;55.795565;192;0.002683;37.707378;55.798155
5038;Москва, Преображенская ул, д.6;5038;37.708141;55.794993;192;0.003252;37.707378;55.798155
5039;Москва, Преображенский Вал ул, д.14;5039;37.714276;55.793465;193;0.001904;37.713114;55.791956
5040;Москва, Преображенский Вал ул, д.16;5040;37.714366;55.792625;193;0.001419;37.713114;55.791956
5041;Москва, Преображенский Вал ул, д.24, корп.1;5041;37.714159;55.791582;193;0.001109;37.713114;55.791956
5042;Москва, Преображенский Вал ул, д.24, корп.2;5042;37.714887;55.791542;193;0.00182;37.713114;55.791956
5043;Москва, Преображенский Вал ул, д.24, корп.3;5043;37.715237;55.790635;193;0.002499;37.713114;55.791956
5044;Москва, Преображенский Вал ул, д.24, корп.4;5044;37.715138;55.791025;193;0.002227;37.713114;55.791956
5045;Москва, Преображенский Вал ул, д.24, корп.5;5045;37.713737;55.790479;193;0.001603;37.713114;55.791956
5046;Москва, Преображенский Вал ул, д.24, корп.6;5046;37.71362;55.790868;193;0.001199;37.713114;55.791956
5047;Москва, Преображенский Вал ул, д.26;5047;37.715345;55.788758;193;0.003899;37.713114;55.791956
