"OBJECTID";"ADDRESS";"settlement";"street";"building_n";"geocoded";"ID";"OBJECTID_1";"HOUSE_ID";"SCHOOL_ID";"POINT_X";"POINT_Y"
484;"Москва, Большой Трёхсвятительский пер, д.1";" ";" ";" ";"Россия, Москва, Большой Трехсвятительский переулок, 1";304;2123;304;975;37,645320;55,755327
485;"Москва, Большой Трёхсвятительский пер, д.1";" ";" ";" ";"Россия, Москва, Большой Трехсвятительский переулок, 1";304;2554;304;1020;37,645320;55,755327
486;"Москва, Большой Трёхсвятительский пер, д.1";" ";" ";" ";"Россия, Москва, Большой Трехсвятительский переулок, 1";304;2985;304;185;37,645320;55,755327
487;"Москва, Верхняя Сыромятническая ул, д.2";" ";" ";" ";"Россия, Москва, Верхняя Сыромятническая улица, 2";305;831;305;586;37,659353;55,754283
488;"Москва, Верхняя Сыромятническая ул, д.2";" ";" ";" ";"Россия, Москва, Верхняя Сыромятническая улица, 2";305;1262;305;246;37,659353;55,754283
489;"Москва, Верхняя Сыромятническая ул, д.2";" ";" ";" ";"Россия, Москва, Верхняя Сыромятническая улица, 2";305;1693;305;1107;37,659353;55,754283
490;"Москва, Верхняя Сыромятническая ул, д.2";" ";" ";" ";"Россия, Москва, Верхняя Сыромятническая улица, 2";305;2124;305;975;37,659353;55,754283
491;"Москва, Верхняя Сыромятническая ул, д.2";" ";" ";" ";"Россия, Москва, Верхняя Сыромятническая улица, 2";305;2555;305;1020;37,659353;55,754283
492;"Москва, Верхняя Сыромятническая ул, д.2";" ";" ";" ";"Россия, Москва, Верхняя Сыромятническая улица, 2";305;2986;305;185;37,659353;55,754283
493;"Москва, Воронцово Поле ул, д.11, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с1";306;832;306;586;37,653773;55,754242
494;"Москва, Воронцово Поле ул, д.11, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с1";306;1263;306;246;37,653773;55,754242
495;"Москва, Воронцово Поле ул, д.11, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с1";306;1694;306;1107;37,653773;55,754242
496;"Москва, Воронцово Поле ул, д.11, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с1";306;2125;306;975;37,653773;55,754242
497;"Москва, Воронцово Поле ул, д.11, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с1";306;2556;306;1020;37,653773;55,754242
498;"Москва, Воронцово Поле ул, д.11, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с1";306;2987;306;185;37,653773;55,754242
499;"Москва, Воронцово Поле ул, д.11, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с3";307;833;307;586;37,653622;55,754522
500;"Москва, Воронцово Поле ул, д.11, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с3";307;1264;307;246;37,653622;55,754522
501;"Москва, Воронцово Поле ул, д.11, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с3";307;1695;307;1107;37,653622;55,754522
502;"Москва, Воронцово Поле ул, д.11, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с3";307;2126;307;975;37,653622;55,754522
503;"Москва, Воронцово Поле ул, д.11, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с3";307;2557;307;1020;37,653622;55,754522
504;"Москва, Воронцово Поле ул, д.11, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11с3";307;2988;307;185;37,653622;55,754522
505;"Москва, Воронцово Поле ул, д.11/32, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11/32с2";308;834;308;586;37,653972;55,754415
506;"Москва, Воронцово Поле ул, д.11/32, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11/32с2";308;1265;308;246;37,653972;55,754415
507;"Москва, Воронцово Поле ул, д.11/32, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11/32с2";308;1696;308;1107;37,653972;55,754415
508;"Москва, Воронцово Поле ул, д.11/32, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11/32с2";308;2127;308;975;37,653972;55,754415
509;"Москва, Воронцово Поле ул, д.11/32, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11/32с2";308;2558;308;1020;37,653972;55,754415
510;"Москва, Воронцово Поле ул, д.11/32, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 11/32с2";308;2989;308;185;37,653972;55,754415
511;"Москва, Воронцово Поле ул, д.13, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с1";309;835;309;586;37,654492;55,754603
512;"Москва, Воронцово Поле ул, д.13, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с1";309;1266;309;246;37,654492;55,754603
513;"Москва, Воронцово Поле ул, д.13, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с1";309;1697;309;1107;37,654492;55,754603
514;"Москва, Воронцово Поле ул, д.13, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с1";309;2128;309;975;37,654492;55,754603
515;"Москва, Воронцово Поле ул, д.13, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с1";309;2559;309;1020;37,654492;55,754603
516;"Москва, Воронцово Поле ул, д.13, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с1";309;2990;309;185;37,654492;55,754603
517;"Москва, Воронцово Поле ул, д.13, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с2";310;836;310;586;37,654736;55,754644
518;"Москва, Воронцово Поле ул, д.13, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с2";310;1267;310;246;37,654736;55,754644
519;"Москва, Воронцово Поле ул, д.13, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с2";310;1698;310;1107;37,654736;55,754644
520;"Москва, Воронцово Поле ул, д.13, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с2";310;2129;310;975;37,654736;55,754644
521;"Москва, Воронцово Поле ул, д.13, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с2";310;2560;310;1020;37,654736;55,754644
522;"Москва, Воронцово Поле ул, д.13, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 13с2";310;2991;310;185;37,654736;55,754644
523;"Москва, Воронцово Поле ул, д.16, стр.4";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с4";311;837;311;586;37,654178;55,753651
524;"Москва, Воронцово Поле ул, д.16, стр.4";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с4";311;1268;311;246;37,654178;55,753651
525;"Москва, Воронцово Поле ул, д.16, стр.4";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с4";311;1699;311;1107;37,654178;55,753651
526;"Москва, Воронцово Поле ул, д.16, стр.4";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с4";311;2130;311;975;37,654178;55,753651
527;"Москва, Воронцово Поле ул, д.16, стр.4";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с4";311;2561;311;1020;37,654178;55,753651
528;"Москва, Воронцово Поле ул, д.16, стр.4";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с4";311;2992;311;185;37,654178;55,753651
529;"Москва, Воронцово Поле ул, д.16, стр.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с5";312;838;312;586;37,653918;55,753346
530;"Москва, Воронцово Поле ул, д.16, стр.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с5";312;1269;312;246;37,653918;55,753346
531;"Москва, Воронцово Поле ул, д.16, стр.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с5";312;1700;312;1107;37,653918;55,753346
532;"Москва, Воронцово Поле ул, д.16, стр.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с5";312;2131;312;975;37,653918;55,753346
533;"Москва, Воронцово Поле ул, д.16, стр.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с5";312;2562;312;1020;37,653918;55,753346
534;"Москва, Воронцово Поле ул, д.16, стр.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 16с5";312;2993;312;185;37,653918;55,753346
535;"Москва, Воронцово Поле ул, д.18";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 18";313;839;313;586;37,655589;55,754426
536;"Москва, Воронцово Поле ул, д.18";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 18";313;1270;313;246;37,655589;55,754426
537;"Москва, Воронцово Поле ул, д.18";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 18";313;1701;313;1107;37,655589;55,754426
538;"Москва, Воронцово Поле ул, д.18";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 18";313;2132;313;975;37,655589;55,754426
539;"Москва, Воронцово Поле ул, д.18";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 18";313;2563;313;1020;37,655589;55,754426
540;"Москва, Воронцово Поле ул, д.18";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 18";313;2994;313;185;37,655589;55,754426
541;"Москва, Воронцово Поле ул, д.3, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";314;840;314;586;37,649929;55,753305
542;"Москва, Воронцово Поле ул, д.3, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";314;1271;314;246;37,649929;55,753305
543;"Москва, Воронцово Поле ул, д.3, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";314;1702;314;1107;37,649929;55,753305
544;"Москва, Воронцово Поле ул, д.3, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";314;2133;314;975;37,649929;55,753305
545;"Москва, Воронцово Поле ул, д.3, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";314;2564;314;1020;37,649929;55,753305
546;"Москва, Воронцово Поле ул, д.3, стр.1";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";314;2995;314;185;37,649929;55,753305
547;"Москва, Воронцово Поле ул, д.3, стр.10";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с10";315;841;315;586;37,649588;55,753554
548;"Москва, Воронцово Поле ул, д.3, стр.10";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с10";315;1272;315;246;37,649588;55,753554
549;"Москва, Воронцово Поле ул, д.3, стр.10";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с10";315;1703;315;1107;37,649588;55,753554
550;"Москва, Воронцово Поле ул, д.3, стр.10";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с10";315;2134;315;975;37,649588;55,753554
551;"Москва, Воронцово Поле ул, д.3, стр.10";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с10";315;2565;315;1020;37,649588;55,753554
552;"Москва, Воронцово Поле ул, д.3, стр.10";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с10";315;2996;315;185;37,649588;55,753554
553;"Москва, Воронцово Поле ул, д.3, стр.11";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с11";316;842;316;586;37,650665;55,753453
554;"Москва, Воронцово Поле ул, д.3, стр.11";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с11";316;1273;316;246;37,650665;55,753453
555;"Москва, Воронцово Поле ул, д.3, стр.11";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с11";316;1704;316;1107;37,650665;55,753453
556;"Москва, Воронцово Поле ул, д.3, стр.11";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с11";316;2135;316;975;37,650665;55,753453
557;"Москва, Воронцово Поле ул, д.3, стр.11";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с11";316;2566;316;1020;37,650665;55,753453
558;"Москва, Воронцово Поле ул, д.3, стр.11";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с11";316;2997;316;185;37,650665;55,753453
559;"Москва, Воронцово Поле ул, д.3, стр.12";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";317;843;317;586;37,650764;55,753651
560;"Москва, Воронцово Поле ул, д.3, стр.12";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";317;1274;317;246;37,650764;55,753651
561;"Москва, Воронцово Поле ул, д.3, стр.12";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";317;1705;317;1107;37,650764;55,753651
562;"Москва, Воронцово Поле ул, д.3, стр.12";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";317;2136;317;975;37,650764;55,753651
563;"Москва, Воронцово Поле ул, д.3, стр.12";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";317;2567;317;1020;37,650764;55,753651
564;"Москва, Воронцово Поле ул, д.3, стр.12";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";317;2998;317;185;37,650764;55,753651
565;"Москва, Воронцово Поле ул, д.3, стр.14";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";318;844;318;586;37,650764;55,753651
566;"Москва, Воронцово Поле ул, д.3, стр.14";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";318;1275;318;246;37,650764;55,753651
567;"Москва, Воронцово Поле ул, д.3, стр.14";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";318;1706;318;1107;37,650764;55,753651
568;"Москва, Воронцово Поле ул, д.3, стр.14";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";318;2137;318;975;37,650764;55,753651
569;"Москва, Воронцово Поле ул, д.3, стр.14";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";318;2568;318;1020;37,650764;55,753651
570;"Москва, Воронцово Поле ул, д.3, стр.14";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с12";318;2999;318;185;37,650764;55,753651
571;"Москва, Воронцово Поле ул, д.3, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";319;845;319;586;37,649929;55,753305
572;"Москва, Воронцово Поле ул, д.3, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";319;1276;319;246;37,649929;55,753305
573;"Москва, Воронцово Поле ул, д.3, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";319;1707;319;1107;37,649929;55,753305
574;"Москва, Воронцово Поле ул, д.3, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";319;2138;319;975;37,649929;55,753305
575;"Москва, Воронцово Поле ул, д.3, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";319;2569;319;1020;37,649929;55,753305
576;"Москва, Воронцово Поле ул, д.3, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";319;3000;319;185;37,649929;55,753305
577;"Москва, Воронцово Поле ул, д.3, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";320;846;320;586;37,649929;55,753305
578;"Москва, Воронцово Поле ул, д.3, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";320;1277;320;246;37,649929;55,753305
579;"Москва, Воронцово Поле ул, д.3, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";320;1708;320;1107;37,649929;55,753305
580;"Москва, Воронцово Поле ул, д.3, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";320;2139;320;975;37,649929;55,753305
581;"Москва, Воронцово Поле ул, д.3, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";320;2570;320;1020;37,649929;55,753305
582;"Москва, Воронцово Поле ул, д.3, стр.3";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с1";320;3001;320;185;37,649929;55,753305
583;"Москва, Воронцово Поле ул, д.3, стр.6";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с6";321;847;321;586;37,649533;55,753756
584;"Москва, Воронцово Поле ул, д.3, стр.6";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с6";321;1278;321;246;37,649533;55,753756
585;"Москва, Воронцово Поле ул, д.3, стр.6";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с6";321;1709;321;1107;37,649533;55,753756
586;"Москва, Воронцово Поле ул, д.3, стр.6";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с6";321;2140;321;975;37,649533;55,753756
587;"Москва, Воронцово Поле ул, д.3, стр.6";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с6";321;2571;321;1020;37,649533;55,753756
588;"Москва, Воронцово Поле ул, д.3, стр.6";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с6";321;3002;321;185;37,649533;55,753756
589;"Москва, Воронцово Поле ул, д.3, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с8";322;848;322;586;37,650702;55,753296
590;"Москва, Воронцово Поле ул, д.3, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с8";322;1279;322;246;37,650702;55,753296
591;"Москва, Воронцово Поле ул, д.3, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с8";322;1710;322;1107;37,650702;55,753296
592;"Москва, Воронцово Поле ул, д.3, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с8";322;2141;322;975;37,650702;55,753296
593;"Москва, Воронцово Поле ул, д.3, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с8";322;2572;322;1020;37,650702;55,753296
594;"Москва, Воронцово Поле ул, д.3, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с8";322;3003;322;185;37,650702;55,753296
595;"Москва, Воронцово Поле ул, д.3, стр.9";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с9";323;849;323;586;37,649759;55,753776
596;"Москва, Воронцово Поле ул, д.3, стр.9";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с9";323;1280;323;246;37,649759;55,753776
597;"Москва, Воронцово Поле ул, д.3, стр.9";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с9";323;1711;323;1107;37,649759;55,753776
598;"Москва, Воронцово Поле ул, д.3, стр.9";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с9";323;2142;323;975;37,649759;55,753776
599;"Москва, Воронцово Поле ул, д.3, стр.9";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с9";323;2573;323;1020;37,649759;55,753776
600;"Москва, Воронцово Поле ул, д.3, стр.9";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 3с9";323;3004;323;185;37,649759;55,753776
601;"Москва, Воронцово Поле ул, д.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5";324;850;324;586;37,652104;55,753691
602;"Москва, Воронцово Поле ул, д.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5";324;1281;324;246;37,652104;55,753691
603;"Москва, Воронцово Поле ул, д.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5";324;1712;324;1107;37,652104;55,753691
604;"Москва, Воронцово Поле ул, д.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5";324;2143;324;975;37,652104;55,753691
605;"Москва, Воронцово Поле ул, д.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5";324;2574;324;1020;37,652104;55,753691
606;"Москва, Воронцово Поле ул, д.5";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5";324;3005;324;185;37,652104;55,753691
607;"Москва, Воронцово Поле ул, д.5-7, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5-7с8";325;851;325;586;37,652660;55,754085
608;"Москва, Воронцово Поле ул, д.5-7, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5-7с8";325;1282;325;246;37,652660;55,754085
609;"Москва, Воронцово Поле ул, д.5-7, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5-7с8";325;1713;325;1107;37,652660;55,754085
610;"Москва, Воронцово Поле ул, д.5-7, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5-7с8";325;2144;325;975;37,652660;55,754085
611;"Москва, Воронцово Поле ул, д.5-7, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5-7с8";325;2575;325;1020;37,652660;55,754085
612;"Москва, Воронцово Поле ул, д.5-7, стр.8";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5-7с8";325;3006;325;185;37,652660;55,754085
613;"Москва, Воронцово Поле ул, д.5/7, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5/7с2";326;852;326;586;37,652436;55,754374
614;"Москва, Воронцово Поле ул, д.5/7, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5/7с2";326;1283;326;246;37,652436;55,754374
615;"Москва, Воронцово Поле ул, д.5/7, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5/7с2";326;1714;326;1107;37,652436;55,754374
616;"Москва, Воронцово Поле ул, д.5/7, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5/7с2";326;2145;326;975;37,652436;55,754374
617;"Москва, Воронцово Поле ул, д.5/7, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5/7с2";326;2576;326;1020;37,652436;55,754374
618;"Москва, Воронцово Поле ул, д.5/7, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5/7с2";326;3007;326;185;37,652436;55,754374
619;"Москва, Воронцово Поле ул, д.5А";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5а";327;853;327;586;37,651376;55,753630
620;"Москва, Воронцово Поле ул, д.5А";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5а";327;1284;327;246;37,651376;55,753630
621;"Москва, Воронцово Поле ул, д.5А";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5а";327;1715;327;1107;37,651376;55,753630
622;"Москва, Воронцово Поле ул, д.5А";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5а";327;2146;327;975;37,651376;55,753630
623;"Москва, Воронцово Поле ул, д.5А";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5а";327;2577;327;1020;37,651376;55,753630
624;"Москва, Воронцово Поле ул, д.5А";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 5а";327;3008;327;185;37,651376;55,753630
625;"Москва, Воронцово Поле ул, д.7";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 7";328;854;328;586;37,652713;55,753742
626;"Москва, Воронцово Поле ул, д.7";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 7";328;1285;328;246;37,652713;55,753742
627;"Москва, Воронцово Поле ул, д.7";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 7";328;1716;328;1107;37,652713;55,753742
628;"Москва, Воронцово Поле ул, д.7";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 7";328;2147;328;975;37,652713;55,753742
629;"Москва, Воронцово Поле ул, д.7";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 7";328;2578;328;1020;37,652713;55,753742
630;"Москва, Воронцово Поле ул, д.7";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 7";328;3009;328;185;37,652713;55,753742
631;"Москва, Воронцово Поле ул, д.9, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 9с2";329;855;329;586;37,652965;55,754345
632;"Москва, Воронцово Поле ул, д.9, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 9с2";329;1286;329;246;37,652965;55,754345
633;"Москва, Воронцово Поле ул, д.9, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 9с2";329;1717;329;1107;37,652965;55,754345
634;"Москва, Воронцово Поле ул, д.9, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 9с2";329;2148;329;975;37,652965;55,754345
635;"Москва, Воронцово Поле ул, д.9, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 9с2";329;2579;329;1020;37,652965;55,754345
636;"Москва, Воронцово Поле ул, д.9, стр.2";" ";" ";" ";"Россия, Москва, улица Воронцово Поле, 9с2";329;3010;329;185;37,652965;55,754345
637;"Москва, Девяткин пер, д.2";" ";" ";" ";"Россия, Москва, Девяткин переулок, 2";330;856;330;586;37,638584;55,759389
638;"Москва, Девяткин пер, д.2";" ";" ";" ";"Россия, Москва, Девяткин переулок, 2";330;1287;330;246;37,638584;55,759389
639;"Москва, Девяткин пер, д.2";" ";" ";" ";"Россия, Москва, Девяткин переулок, 2";330;1718;330;1107;37,638584;55,759389
640;"Москва, Девяткин пер, д.2";" ";" ";" ";"Россия, Москва, Девяткин переулок, 2";330;2149;330;975;37,638584;55,759389
641;"Москва, Девяткин пер, д.2";" ";" ";" ";"Россия, Москва, Девяткин переулок, 2";330;2580;330;1020;37,638584;55,759389
642;"Москва, Девяткин пер, д.2";" ";" ";" ";"Россия, Москва, Девяткин переулок, 2";330;3011;330;185;37,638584;55,759389
643;"Москва, Девяткин пер, д.4";" ";" ";" ";"Россия, Москва, Девяткин переулок, 4";331;857;331;586;37,638997;55,759127
644;"Москва, Девяткин пер, д.4";" ";" ";" ";"Россия, Москва, Девяткин переулок, 4";331;1288;331;246;37,638997;55,759127
645;"Москва, Девяткин пер, д.4";" ";" ";" ";"Россия, Москва, Девяткин переулок, 4";331;1719;331;1107;37,638997;55,759127
646;"Москва, Девяткин пер, д.4";" ";" ";" ";"Россия, Москва, Девяткин переулок, 4";331;2150;331;975;37,638997;55,759127
647;"Москва, Девяткин пер, д.4";" ";" ";" ";"Россия, Москва, Девяткин переулок, 4";331;2581;331;1020;37,638997;55,759127
648;"Москва, Девяткин пер, д.4";" ";" ";" ";"Россия, Москва, Девяткин переулок, 4";331;3012;331;185;37,638997;55,759127
649;"Москва, Дурасовский пер, д.3, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 3с1";332;858;332;586;37,649713;55,754993
650;"Москва, Дурасовский пер, д.3, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 3с1";332;1289;332;246;37,649713;55,754993
651;"Москва, Дурасовский пер, д.3, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 3с1";332;1720;332;1107;37,649713;55,754993
652;"Москва, Дурасовский пер, д.3, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 3с1";332;2151;332;975;37,649713;55,754993
653;"Москва, Дурасовский пер, д.3, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 3с1";332;2582;332;1020;37,649713;55,754993
654;"Москва, Дурасовский пер, д.3, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 3с1";332;3013;332;185;37,649713;55,754993
655;"Москва, Дурасовский пер, д.5, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 5с1";333;859;333;586;37,649939;55,754607
656;"Москва, Дурасовский пер, д.5, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 5с1";333;1290;333;246;37,649939;55,754607
657;"Москва, Дурасовский пер, д.5, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 5с1";333;1721;333;1107;37,649939;55,754607
658;"Москва, Дурасовский пер, д.5, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 5с1";333;2152;333;975;37,649939;55,754607
659;"Москва, Дурасовский пер, д.5, стр.1";" ";" ";" ";"Россия, Москва, Дурасовский переулок, 5с1";333;2583;333;1020;37,649939;55,754607
